price_text,title,location,location_info,description,details_url,contact_info,search_url,scraped_at
"530 000 €1 036 589,90 лв.Не се начислява ДДС",Продава  2-стаен,"град София, Докторски паметник","град София, Докторски паметник
73 кв.м","3-ти ет., ТЕЦ, ВЕЛИКОЛЕПЕН, НАПЪЛНО ОБЗАВЕДЕН АПАРТАМЕНТ В ЦЕНТЪРА НА СОФИЯ! ОТЛИЧЕН ЗА ИНВЕСТИЦИЯ! JJ Corporation  ...",https://www.imoti.com/obiava/66185411/prodava-2-staen-grad-sofiya-doktorski-pametnik,0888235063,https://www.imoti.com/prodazhbi/grad-sofiya/dvustaini?sraion=86~80~72~147~21~81~32~132~146~15~22~23~85~60~6101~57~120~4~14~,2026-01-24T18:02:26.238084
"180 000 €352 049,40 лв.Не се начислява ДДС",Продава  2-стаен,"град София, Иван Вазов","град София, Иван Вазов
40 кв.м","6-ти ет., ТЕЦ, New Estates предлага изцяло южен двустаен апартамент с изключителен потенциал!Жилището е подготвено  ...",https://www.imoti.com/obiava/36628957/prodava-2-staen-grad-sofiya-ivan-vazov,0882422993,https://www.imoti.com/prodazhbi/grad-sofiya/dvustaini?sraion=86~80~72~147~21~81~32~132~146~15~22~23~85~60~6101~57~120~4~14~,2026-01-24T18:02:28.392130
"289 800 €566 799,53 лв.Не се начислява ДДС",Продава  2-стаен,"град София, Иван Вазов","град София, Иван Вазов
69 кв.м","3-ти ет., ТЕЦ, Агенция Явлена продава ексклузивно просторен и светъл двустаен  апартамент с топ локация   на няколк ...",https://www.imoti.com/obiava/93760466/prodava-2-staen-grad-sofiya-ivan-vazov,0892515615,https://www.imoti.com/prodazhbi/grad-sofiya/dvustaini?sraion=86~80~72~147~21~81~32~132~146~15~22~23~85~60~6101~57~120~4~14~,2026-01-24T18:02:28.392490
"310 000 €606 307,30 лв.Не се начислява ДДС",Продава  2-стаен,"град София, Иван Вазов","град София, Иван Вазов
67 кв.м","2-ри ет., ТЕЦ,  ИМОТИ КАТИ   Продава двустаен апартамент в гр.София, жк.Иван Вазов Жилището се състои от: дневна, к ...",https://www.imoti.com/obiava/87854145/prodava-2-staen-grad-sofiya-ivan-vazov,0896110350,https://www.imoti.com/prodazhbi/grad-sofiya/dvustaini?sraion=86~80~72~147~21~81~32~132~146~15~22~23~85~60~6101~57~120~4~14~,2026-01-24T18:02:28.392886
"369 000 €721 701,27 лв.Не се начислява ДДС",Продава  2-стаен,"град София, Иван Вазов","град София, Иван Вазов
67 кв.м","2-ри ет., ТЕЦ, Функционален двустаен апартамент в изискания кв.Иван Вазов!Жилището е с:-тавани с височина 3 метра,- ...",https://www.imoti.com/obiava/42204106/prodava-2-staen-grad-sofiya-ivan-vazov,088 21 21 488,https://www.imoti.com/prodazhbi/grad-sofiya/dvustaini?sraion=86~80~72~147~21~81~32~132~146~15~22~23~85~60~6101~57~120~4~14~,2026-01-24T18:02:28.393245
"135 000 €264 037,05 лв.Не се начислява ДДС",Продава  2-стаен,"град София, Изток","град София, Изток
28 кв.м","1-ви ет., Компания `ЕКС` представя на Вашето внимание двустаен апартамент в жк. Изток.МЕСТОПОЛОЖЕНИЕ: На метри ...",https://www.imoti.com/obiava/20481102/prodava-2-staen-grad-sofiya-iztok,0887 77 99 90,https://www.imoti.com/prodazhbi/grad-sofiya/dvustaini?sraion=86~80~72~147~21~81~32~132~146~15~22~23~85~60~6101~57~120~4~14~,2026-01-24T18:02:28.393594
"195 000 €381 386,85 лв.Не се начислява ДДС",Продава  2-стаен,"град София, Изток","град София, Изток
62 кв.м","1-ви ет., ТЕЦ, ✨ИЗЦЯЛО ОБЗАВЕДЕН!!! ✨НА 5 МИНУТИ ОТ МЕТРОСТАНЦИЯ ЖОЛИО КЮРИ!!!✨ТРИ ОТДЕЛНИ ПОМ ...",https://www.imoti.com/obiava/32040276/prodava-2-staen-grad-sofiya-iztok,0875363320,https://www.imoti.com/prodazhbi/grad-sofiya/dvustaini?sraion=86~80~72~147~21~81~32~132~146~15~22~23~85~60~6101~57~120~4~14~,2026-01-24T18:02:28.393958
"198 900 €389 014,59 лв.Цената е с включено ДДС",Продава  2-стаен,"град София, Изток","град София, Изток
56 кв.м","3-ти ет., Агенция CLOUD HOMES предлага за продажба двустаен апартамент в кв. Изток, ул. ЧеховИмотът е разполож ...",https://www.imoti.com/obiava/47972509/prodava-2-staen-grad-sofiya-iztok,0877530403,https://www.imoti.com/prodazhbi/grad-sofiya/dvustaini?sraion=86~80~72~147~21~81~32~132~146~15~22~23~85~60~6101~57~120~4~14~,2026-01-24T18:02:28.394303
"249 900 €488 761,92 лв.Не се начислява ДДС",Продава  2-стаен,"град София, Изток","град София, Изток
71 кв.м","5-ти ет., ТЕЦ, ЮЖЕН !!! ТРИ ОТДЕЛНИ ПОМЕЩЕНИЯ !!! ВЪЗМОЖНОСТ ЗА ПРЕУСТРОЙСТВО !!!Предлагаме Ви просторен и светъл 2 ...",https://www.imoti.com/obiava/18360034/prodava-2-staen-grad-sofiya-iztok,0875363320,https://www.imoti.com/prodazhbi/grad-sofiya/dvustaini?sraion=86~80~72~147~21~81~32~132~146~15~22~23~85~60~6101~57~120~4~14~,2026-01-24T18:02:28.394656
"263 500 €515 361,21 лв.Цената е с включено ДДС",Продава  2-стаен,"град София, Лозенец","град София, Лозенец
63 кв.м","4-ти ет., ТЕЦ, Отлични параметри! Тих апартамент в близост до метростанция! Явлена има удоволствието да Ви представ ...",https://www.imoti.com/obiava/89773500/prodava-2-staen-grad-sofiya-lozenets,0892516341,https://www.imoti.com/prodazhbi/grad-sofiya/dvustaini?sraion=86~80~72~147~21~81~32~132~146~15~22~23~85~60~6101~57~120~4~14~,2026-01-24T18:02:28.395018
"224 283 €438 659,42 лв.Цената е без ДДС",Продава  2-стаен,"град София, Лозенец","град София, Лозенец
87 кв.м","14-ти ет., 🏢 Двустаен апартамент директно от инвеститора, без комисиона!📍 София, бул.Черни връх ...",https://www.imoti.com/obiava/89646277/prodava-2-staen-grad-sofiya-lozenets,0887006001,https://www.imoti.com/prodazhbi/grad-sofiya/dvustaini?sraion=86~80~72~147~21~81~32~132~146~15~22~23~85~60~6101~57~120~4~14~,2026-01-24T18:02:28.395364
"224 900 €439 866,17 лв.Цената е без ДДС",Продава  2-стаен,"град София, Лозенец","град София, Лозенец
73 кв.м","6-ти ет., За повече информация обадете ни се на тел: 0882 817 464 или 02 425 68 26 и цитирайте референтния ном ...",https://www.imoti.com/obiava/93966255/prodava-2-staen-grad-sofiya-lozenets,0882817464,https://www.imoti.com/prodazhbi/grad-sofiya/dvustaini?sraion=86~80~72~147~21~81~32~132~146~15~22~23~85~60~6101~57~120~4~14~,2026-01-24T18:02:28.395707
"290 000 €567 190,70 лв.Цената е с включено ДДС",Продава  2-стаен,"град София, Лозенец","град София, Лозенец
63 кв.м","2-ри ет., ТЕЦ, За повече информация обадете ни се на тел: 0882 817 452 или 02 425 68 14 и цитирайте референтния ном ...",https://www.imoti.com/obiava/27890755/prodava-2-staen-grad-sofiya-lozenets,0882817452,https://www.imoti.com/prodazhbi/grad-sofiya/dvustaini?sraion=86~80~72~147~21~81~32~132~146~15~22~23~85~60~6101~57~120~4~14~,2026-01-24T18:02:28.396069
300 000 €586 749 лв.Цената е с включено ДДС,Продава  2-стаен,"град София, Лозенец","град София, Лозенец
71 кв.м","3-ти ет., Прекрасен 2-стаен апартамент с възможност за преустройство в 3-стаен  на ул.Кричим в сграда от 70-те ...",https://www.imoti.com/obiava/14648618/prodava-2-staen-grad-sofiya-lozenets,0892510344,https://www.imoti.com/prodazhbi/grad-sofiya/dvustaini?sraion=86~80~72~147~21~81~32~132~146~15~22~23~85~60~6101~57~120~4~14~,2026-01-24T18:02:28.396415
300 000 €586 749 лв.Не се начислява ДДС,Продава  2-стаен,"град София, Лозенец","град София, Лозенец
79 кв.м","5-ти ет., ПОСТОРЕН двустаен апартамент на ул. Розова долина, със следното разпределение:Входно антре, всекидне ...",https://www.imoti.com/obiava/80514026/prodava-2-staen-grad-sofiya-lozenets,0888600879,https://www.imoti.com/prodazhbi/grad-sofiya/dvustaini?sraion=86~80~72~147~21~81~32~132~146~15~22~23~85~60~6101~57~120~4~14~,2026-01-24T18:02:28.396762
"310 000 €606 307,30 лв.Цената е с включено ДДС",Продава  2-стаен,"град София, Лозенец","град София, Лозенец
60 кв.м","1-ви ет., Лок.отопл., ЕКСКЛУЗИВНО! 'Явлена-Изток' представя на Вашето внимание  уютен и светъл, напълно обзаведен  ...",https://www.imoti.com/obiava/34096052/prodava-2-staen-grad-sofiya-lozenets,0892514910,https://www.imoti.com/prodazhbi/grad-sofiya/dvustaini?sraion=86~80~72~147~21~81~32~132~146~15~22~23~85~60~6101~57~120~4~14~,2026-01-24T18:02:28.397154
"363 000 €709 966,29 лв.Не се начислява ДДС",Продава  2-стаен,"град София, Лозенец","град София, Лозенец
86 кв.м","3-ти ет., ТЕЦ, 🏡 ТОП ЛОКАЦИЯ!         Продава се двустаен апартамент на изключителна локация в София!  На п ...",https://www.imoti.com/obiava/81977065/prodava-2-staen-grad-sofiya-lozenets,0889667667,https://www.imoti.com/prodazhbi/grad-sofiya/dvustaini?sraion=86~80~72~147~21~81~32~132~146~15~22~23~85~60~6101~57~120~4~14~,2026-01-24T18:02:28.397501
"390 000 €762 773,70 лв.Цената е с включено ДДС",Продава  2-стаен,"град София, Лозенец","град София, Лозенец
119 кв.м","6-ти ет., Оставяме линк към 3D обиколка на жилището, за да можете да добиете по-подробна представа за разпреде ...",https://www.imoti.com/obiava/31163321/prodava-2-staen-grad-sofiya-lozenets,0893211311,https://www.imoti.com/prodazhbi/grad-sofiya/dvustaini?sraion=86~80~72~147~21~81~32~132~146~15~22~23~85~60~6101~57~120~4~14~,2026-01-24T18:02:28.397870
"99 990 €195 563,44 лв.Не се начислява ДДС",Продава  2-стаен,"град София, Оборище","град София, Оборище
40 кв.м","3-ти ет., ПРЕСТИЖНА ЛОКАЦИЯ !!! ПОДХОДЯЩ ЗА airBnB !!! МЕТРОСТАНЦИЯ !!! Представяме Ви 2-стаен апартамент на у ...",https://www.imoti.com/obiava/91727108/prodava-2-staen-grad-sofiya-oborishte,0875363330,https://www.imoti.com/prodazhbi/grad-sofiya/dvustaini?sraion=86~80~72~147~21~81~32~132~146~15~22~23~85~60~6101~57~120~4~14~,2026-01-24T18:02:28.398217
"210 010 €410 743,86 лв.Цената е с включено ДДС",Продава  2-стаен,"град София, Оборище","град София, Оборище
72 кв.м","3-ти ет., ТЕЦ, Строително - инвестиционна компания INFINITY PROPERTY има удоволствието да Ви представи бутикова сгр ...",https://www.imoti.com/obiava/71563440/prodava-2-staen-grad-sofiya-oborishte,070070095,https://www.imoti.com/prodazhbi/grad-sofiya/dvustaini?sraion=86~80~72~147~21~81~32~132~146~15~22~23~85~60~6101~57~120~4~14~,2026-01-24T18:02:28.398562
"215 000 €420 503,45 лв.Цената е с включено ДДС",Продава  2-стаен,"град София, Оборище","град София, Оборище
65 кв.м","7-ми ет., ТЕЦ, 🚶‍♂️ ВИРТУАЛЕН ОГЛЕД НАПРАВEТЕ ТУК:⬇️https://my.matterport. ...",https://www.imoti.com/obiava/14463227/prodava-2-staen-grad-sofiya-oborishte,0899898979,https://www.imoti.com/prodazhbi/grad-sofiya/dvustaini?sraion=86~80~72~147~21~81~32~132~146~15~22~23~85~60~6101~57~120~4~14~,2026-01-24T18:02:28.398926
"218 240 €426 840,34 лв.Цената е с включено ДДС",Продава  2-стаен,"град София, Оборище","град София, Оборище
72 кв.м","5-ти ет., ТЕЦ, Строително - инвестиционна компания INFINITY PROPERTY има удоволствието да Ви представи бутикова сгр ...",https://www.imoti.com/obiava/99024316/prodava-2-staen-grad-sofiya-oborishte,070070095,https://www.imoti.com/prodazhbi/grad-sofiya/dvustaini?sraion=86~80~72~147~21~81~32~132~146~15~22~23~85~60~6101~57~120~4~14~,2026-01-24T18:02:30.551974
"229 990 €449 821,34 лв.Цената е с включено ДДС",Продава  2-стаен,"град София, Оборище","град София, Оборище
64 кв.м","3-ти ет., До парка 'Заимов' и метростанция 'Театрална'! Бутикова луксозна сграда с 9 апартамента! Вземи с 30%  ...",https://www.imoti.com/obiava/76116938/prodava-2-staen-grad-sofiya-oborishte,0879900430,https://www.imoti.com/prodazhbi/grad-sofiya/dvustaini?sraion=86~80~72~147~21~81~32~132~146~15~22~23~85~60~6101~57~120~4~14~,2026-01-24T18:02:30.552355
"269 280 €526 665,90 лв.Цената е с включено ДДС",Продава  2-стаен,"град София, Оборище","град София, Оборище
70 кв.м","5-ти ет., ТЕЦ, ✨ Предлагаме луксозен двустаен апартамент с пълно южно изложение и директна гледка към парк   ...",https://www.imoti.com/obiava/38193554/prodava-2-staen-grad-sofiya-oborishte,0882266226,https://www.imoti.com/prodazhbi/grad-sofiya/dvustaini?sraion=86~80~72~147~21~81~32~132~146~15~22~23~85~60~6101~57~120~4~14~,2026-01-24T18:02:30.552715
"159 000 €310 976,97 лв.Цената е с включено ДДС",Продава  2-стаен,"град София, Подуяне","град София, Подуяне
64 кв.м",,https://www.imoti.com/obiava/59561132/prodava-2-staen-grad-sofiya-poduyane,0887597532,https://www.imoti.com/prodazhbi/grad-sofiya/dvustaini?sraion=86~80~72~147~21~81~32~132~146~15~22~23~85~60~6101~57~120~4~14~,2026-01-24T18:02:30.553110
"185 000 €361 828,55 лв.Цената е с включено ДДС",Продава  2-стаен,"град София, Подуяне","град София, Подуяне
77 кв.м","9-ти ет., www.almainvest.bgград София, ул  Васил Петлешков    8. Апартамент  35/вход А/ ДИРЕКТНО ОТ ИНВЕСТИТОР ...",https://www.imoti.com/obiava/42596704/prodava-2-staen-grad-sofiya-poduyane,0887597532,https://www.imoti.com/prodazhbi/grad-sofiya/dvustaini?sraion=86~80~72~147~21~81~32~132~146~15~22~23~85~60~6101~57~120~4~14~,2026-01-24T18:02:30.553470
"185 000 €361 828,55 лв.Цената е с включено ДДС",Продава  2-стаен,"град София, Подуяне","град София, Подуяне
76 кв.м","9-ти ет., www.almainvest.bgград София, ул  Васил Петлешков    8. Апартамент  34/вход А/ ДИРЕКТНО ОТ ИНВЕСТИТОР ...",https://www.imoti.com/obiava/55785813/prodava-2-staen-grad-sofiya-poduyane,0887597532,https://www.imoti.com/prodazhbi/grad-sofiya/dvustaini?sraion=86~80~72~147~21~81~32~132~146~15~22~23~85~60~6101~57~120~4~14~,2026-01-24T18:02:30.553842
"189 000 €369 651,87 лв.Цената е с включено ДДС",Продава  2-стаен,"град София, Подуяне","град София, Подуяне
76 кв.м","7-ми ет., www.almainvest.bgград София, ул  Васил Петлешков    8. Апартамент  25/вход Б/ ДИРЕКТНО ОТ ИНВЕСТИТОР ...",https://www.imoti.com/obiava/26025718/prodava-2-staen-grad-sofiya-poduyane,0887597532,https://www.imoti.com/prodazhbi/grad-sofiya/dvustaini?sraion=86~80~72~147~21~81~32~132~146~15~22~23~85~60~6101~57~120~4~14~,2026-01-24T18:02:30.554205
"192 616 €376 724,15 лв.Цената е с включено ДДС",Продава  2-стаен,"град София, Стрелбище","град София, Стрелбище
72 кв.м","7-ми ет., 443059 БЕЗ КОМИСИОНА! ЦЕНИ НА ИНВЕСТИТОР!Продаваме 3-стаен апартамент в нова сграда с предпочитана и ...",https://www.imoti.com/obiava/97874948/prodava-2-staen-grad-sofiya-strelbishte,0883941389,https://www.imoti.com/prodazhbi/grad-sofiya/dvustaini?sraion=86~80~72~147~21~81~32~132~146~15~22~23~85~60~6101~57~120~4~14~,2026-01-24T18:02:30.554564
"249 900 €488 761,92 лв.Цената е с включено ДДС",Продава  2-стаен,"град София, Стрелбище","град София, Стрелбище
75 кв.м","6-ти ет., ТЕЦ, Продава се двустаен апартамент в кв. Стрелбище, до входа на Южния паркДвустаен апартамент с площ 75  ...",https://www.imoti.com/obiava/26862465/prodava-2-staen-grad-sofiya-strelbishte,0895744707,https://www.imoti.com/prodazhbi/grad-sofiya/dvustaini?sraion=86~80~72~147~21~81~32~132~146~15~22~23~85~60~6101~57~120~4~14~,2026-01-24T18:02:30.554938
"309 000 €604 351,47 лв.Цената е с включено ДДС",Продава  2-стаен,"град София, Стрелбище","град София, Стрелбище
98 кв.м","9-ти ет., ОТЛИЧНА ЛОКАЦИЯ!!! МЕТРОСТАНЦИЯ!!! ПАНОРАМНА ГЛЕДКА КЪМ ВИТОША!!!Home2U има удоволствието да предста ...",https://www.imoti.com/obiava/29673385/prodava-2-staen-grad-sofiya-strelbishte,0875363333,https://www.imoti.com/prodazhbi/grad-sofiya/dvustaini?sraion=86~80~72~147~21~81~32~132~146~15~22~23~85~60~6101~57~120~4~14~,2026-01-24T18:02:30.555294
"186 999 €365 738,25 лв.Не се начислява ДДС",Продава  2-стаен,"град София, Хиподрума","град София, Хиподрума
74 кв.м","1-ви ет., МЕТРОСТАНЦИЯ 'КРАСНО СЕЛО' ! ! ! ПАРК 'ХИПОДРУМА' ! ! ! ОТЛИЧНА ЛОКАЦИЯ ! ! !Представяме на Вашето в ...",https://www.imoti.com/obiava/90485917/prodava-2-staen-grad-sofiya-hipodruma,0875363330,https://www.imoti.com/prodazhbi/grad-sofiya/dvustaini?sraion=86~80~72~147~21~81~32~132~146~15~22~23~85~60~6101~57~120~4~14~,2026-01-24T18:02:30.555650
