price_text,title,location,description,details_url,photos_text,contact_info,agency_name,agency_url,search_url,scraped_at
122 399 €239 391.64 лв.,Продава 2-СТАЕН,"град Пловдив, Център","60 кв.м, Каменица 1, 3-ти ет. от 6, Въведен в експлоатация, оф.23851  ТОП ЛОКАЦИЯ ! НА 5 МИН. ОТ ЦЕНТЪРА НА ГРАДА !! Предлагаме Ви да закупите двустаен апартаме ..., тел.: 0883355516",//www.imot.bg/obiava-1b175517679858215-prodava-dvustaen-apartament-grad-plovdiv-tsentar-kamenitsa-1,Повече детайлии 9 снимки,0883355516,АВАНГАРД РИЪЛ ЕСТЕЙТ,//avangardimoti.imot.bg,https://www.imot.bg/obiavi/prodazhbi/grad-plovdiv/tsentar/dvustaen?raioni=5982~5986~5988~5991~6360~,2026-01-21T06:04:53.729092
126 900 €248 194.83 лв.,Продава 2-СТАЕН,"град Пловдив, Център","68 кв.м, ВОЕННА БОЛНИЦА, 4-ти ет. от 4, Въведен в експлоатация, ОФЕРТА- 27454-  Нашето най-ново предложение е двустаен апартамент с отлична централна локация в близ ..., тел.: 0876093009",//www.imot.bg/obiava-1b175690206389648-prodava-dvustaen-apartament-grad-plovdiv-tsentar-voenna-bolnitsa,Повече детайлии 8 снимки,0876093009,АРКАДИЯ,//arcadia.imot.bg,https://www.imot.bg/obiavi/prodazhbi/grad-plovdiv/tsentar/dvustaen?raioni=5982~5986~5988~5991~6360~,2026-01-21T06:04:53.730155
134 500 €263 059.14 лв.,Продава 2-СТАЕН,"град Пловдив, Център","83 кв.м, 5-ти ет. от 6, Въведен в експлоатация 2007 г., Оферта   5801654 Само в ЕРА! ЕРА Вива предлага елегантен двустаен апартамент на метри от Стария град ..., тел.: 0883288804",//www.imot.bg/obiava-1b176847390642528-prodava-dvustaen-apartament-grad-plovdiv-tsentar,Повече детайлии 11 снимки,0883288804,ЕРА ВИВА ПЛОВДИВ,//eraviva-plovdiv.imot.bg,https://www.imot.bg/obiavi/prodazhbi/grad-plovdiv/tsentar/dvustaen?raioni=5982~5986~5988~5991~6360~,2026-01-21T06:04:53.731241
137 999 €269 902.58 лв.,Продава 2-СТАЕН,"град Пловдив, Център","114 кв.м, Бунарджика, Въведен в експлоатация, оф.24538  ИДЕАЛЕН ЗА AIRBNB ! ТОП ЛОКАЦИЯ ! ДВОР И ПРЕКРАСНА НЕСКРИВАЕМА ГЛЕДКА ! Предлагаме Ви да з ..., тел.: 0883355503",//www.imot.bg/obiava-1b176294800736007-prodava-dvustaen-apartament-grad-plovdiv-tsentar-bunardzhika,Повече детайлии 10 снимки,0883355503,АВАНГАРД РИЪЛ ЕСТЕЙТ,//avangardimoti.imot.bg,https://www.imot.bg/obiavi/prodazhbi/grad-plovdiv/tsentar/dvustaen?raioni=5982~5986~5988~5991~6360~,2026-01-21T06:04:53.732319
142 000 €277 727.86 лв.,Продава 2-СТАЕН,"град Пловдив, Център","65 кв.м, Широк Център-Изток, 3-ти ет. от 10, Въведен в експлоатация, Оферта 68162 -НОВОТО НИ  ЕКСЛУЗИВНО ПРЕДЛОЖЕНИЕ !!! Предлагаме ви АПАРТАМЕНТ С ИЗЦЯЛО ЮЖНО ИЗЛОЖЕНИЕ ..., тел.: 0897777032",//www.imot.bg/obiava-1b176857269040287-prodava-dvustaen-apartament-grad-plovdiv-tsentar-shirok-tsentar-iztok,Повече детайлии 12 снимки,0897777032,КОНДОР - НЕДВИЖИМИ ИМОТИ,//kondor.imot.bg,https://www.imot.bg/obiavi/prodazhbi/grad-plovdiv/tsentar/dvustaen?raioni=5982~5986~5988~5991~6360~,2026-01-21T06:04:53.733394
162 000 €316 844.46 лв.,Продава 2-СТАЕН,"град Пловдив, Център","65 кв.м, бул.Марица, 9-ти ет. от 14, ТЕЦ, Въведен в експлоатация 1980 - 1989 г., Ексклузивна оферта! Ние от  Велкони Имоти  ви предлагаме да закупите 2-ен преустроен на 3-ен апартам ..., тел.: 0896904776",//www.imot.bg/obiava-1b176054055370252-prodava-dvustaen-apartament-grad-plovdiv-tsentar-bul-maritsa,Повече детайлии 17 снимки,0896904776,ВЕЛКОНИ ИМОТИ,//velkoniimoti.imot.bg,https://www.imot.bg/obiavi/prodazhbi/grad-plovdiv/tsentar/dvustaen?raioni=5982~5986~5988~5991~6360~,2026-01-21T06:04:53.734464
185 000 €361 828.55 лв.,Продава 2-СТАЕН,"град Пловдив, Център","67 кв.м, 2-ри ет. от 4, Въведен в експлоатация 1970 - 1979 г., Три отделни стаи! След ремонт! Стара Тухла! Бул. Марица! Реална квадратура!  Двустаен апартамент в с ..., тел.: 0894999904",//www.imot.bg/obiava-1b176881562369896-prodava-dvustaen-apartament-grad-plovdiv-tsentar,Повече детайлии 6 снимки,0894999904,ДИБИУАЙ ЕСТЕЙТ,//dbyestate.imot.bg,https://www.imot.bg/obiavi/prodazhbi/grad-plovdiv/tsentar/dvustaen?raioni=5982~5986~5988~5991~6360~,2026-01-21T06:04:53.735554
225 966 €441 951.08 лв.,Продава 2-СТАЕН,"град Пловдив, Център","87 кв.м, 4-ти ет. от 7, ТЕЦ, Ще бъде въведен в експлоатация 2027 г., ДИРЕКТНО ОТ ИНВЕСТИТОР БЕЗ КОМИСИОННА! 🏢 Двустаен апартамент - 86,91 кв.м. 📍 Етаж: 4 ..., тел.: 0894623892",//www.imot.bg/obiava-1b176873384651231-prodava-dvustaen-apartament-grad-plovdiv-tsentar,Повече детайлии 6 снимки,0894623892,АЛЕГРА ИММО,//alegraimmo.imot.bg,https://www.imot.bg/obiavi/prodazhbi/grad-plovdiv/tsentar/dvustaen?raioni=5982~5986~5988~5991~6360~,2026-01-21T06:04:53.736629
115 000 €224 920.45 лв.,Продава 2-СТАЕН,"град Пловдив, Каменица 1","65 кв.м, Райно Попович , 6-ти ет. от 8, Въведен в експлоатация 1970 - 1979 г., ЕКСКЛУЗИВНО  Двустаен апартамент в Центъра на Пловдив. Намира се на улица Райно Попович в близост до ..., тел.: 0878335487",//www.imot.bg/obiava-1b176865381695021-prodava-dvustaen-apartament-grad-plovdiv-kamenitsa-1-rayno-popovich,Повече детайлии 17 снимки,0878335487,ФОРУМ НЕДВИЖИМИ ИМОТИ,//forumimoti1.imot.bg,https://www.imot.bg/obiavi/prodazhbi/grad-plovdiv/tsentar/dvustaen?raioni=5982~5986~5988~5991~6360~,2026-01-21T06:04:53.737699
144 900 €283 399.77 лв.,Продава 2-СТАЕН,"град Пловдив, Каменица 1","63 кв.м, 3-ти ет. от 5, Ще бъде въведен в експлоатация 2027 г., 🎯 Директно от инвеститор. Без комисиона! 🏡 Двустаен апартамент ново строителство в к ..., тел.: 0877717012",//www.imot.bg/obiava-1b176137969194173-prodava-dvustaen-apartament-grad-plovdiv-kamenitsa-1,Повече детайлии 3 снимки,0877717012,НОБИС ИНВЕСТ,//nobis.imot.bg,https://www.imot.bg/obiavi/prodazhbi/grad-plovdiv/tsentar/dvustaen?raioni=5982~5986~5988~5991~6360~,2026-01-21T06:04:53.738697
169 165 €330 857.98 лв.,Продава 2-СТАЕН,"град Пловдив, Каменица 1","73 кв.м, 3-ти ет. от 4, Въведен в експлоатация, LUXIMMO FINEST ESTATES: www.luximmo.bg Представяме модерен двустаен апартамент в нова бутикова сград ..., тел.: 0882886584",//www.imot.bg/obiava-1b176613594033740-prodava-dvustaen-apartament-grad-plovdiv-kamenitsa-1,Повече детайлии 8 снимки,0882886584,ЛУКСИММО ПЛОВДИВ,//luximmoplovdiv.imot.bg,https://www.imot.bg/obiavi/prodazhbi/grad-plovdiv/tsentar/dvustaen?raioni=5982~5986~5988~5991~6360~,2026-01-21T06:04:53.739782
177 700 €347 550.99 лв.,Продава 2-СТАЕН,"град Пловдив, Каменица 1","86 кв.м, 4-ти ет. от 6, Въведен в експлоатация 2024 г., Продава се двустаен апартамент в  гр.Пловдив  ул.Иларион Макриополски 82 от стоителна фирма Вип Проп ..., тел.: 0888469136",//www.imot.bg/obiava-1b175982947096202-prodava-dvustaen-apartament-grad-plovdiv-kamenitsa-1,Повече детайлии 16 снимки,0888469136,ВИП ПРОПЪРТИ,//vipproperty.imot.bg,https://www.imot.bg/obiavi/prodazhbi/grad-plovdiv/tsentar/dvustaen?raioni=5982~5986~5988~5991~6360~,2026-01-21T06:04:53.740844
128 999 €252 300.11 лв.,Продава 2-СТАЕН,"град Пловдив, Мараша","72 кв.м, 2-ри ет. от 7, Въведен в експлоатация, ЕКСКЛУЗИВНО - Двустаен апартамент до  Младежка , център, гр. Пловдив - Агенция Прима. Представяме на ..., тел.: 0877023755",//www.imot.bg/obiava-1b176372834964387-prodava-dvustaen-apartament-grad-plovdiv-marasha,Повече детайлии 17 снимки,0877023755,ПРИМА,//agenciaprima.imot.bg,https://www.imot.bg/obiavi/prodazhbi/grad-plovdiv/tsentar/dvustaen?raioni=5982~5986~5988~5991~6360~,2026-01-21T06:04:53.741914
119 000 €232 743.77 лв.,Продава 2-СТАЕН,"град Пловдив, Младежки Хълм","74 кв.м, 8-ми ет. от 10, Ще бъде въведен в експлоатация 2026 г., Агенция БИМ продава по оферта номер 1534 тристаен апартамент в квартал Христо Смирненско до новия  Л ..., тел.: 0888844499",//www.imot.bg/obiava-1b176889626102115-prodava-dvustaen-apartament-grad-plovdiv-mladezhki-halm,Повече детайлии 8 снимки,0888844499,БИМ ИМОТИ,//bim01.imot.bg,https://www.imot.bg/obiavi/prodazhbi/grad-plovdiv/tsentar/dvustaen?raioni=5982~5986~5988~5991~6360~,2026-01-21T06:04:53.743010
220 900 €432 042.85 лв.,Продава 2-СТАЕН,"град Пловдив, Младежки Хълм","96 кв.м, 7-ми ет. от 13, Въведен в експлоатация 2023 г., Уникална възможност! Без комисонна от клиента! Представяме Ви изключителна възможност да станете соб ..., тел.: 0888811422",//www.imot.bg/obiava-1b174378075592270-prodava-dvustaen-apartament-grad-plovdiv-mladezhki-halm,Повече детайлии 14 снимки,0888811422,ИКАРУС 23,//icarus.imot.bg,https://www.imot.bg/obiavi/prodazhbi/grad-plovdiv/tsentar/dvustaen?raioni=5982~5986~5988~5991~6360~,2026-01-21T06:04:53.744072
225 000 €440 061.75 лв.,Продава 2-СТАЕН,"град Пловдив, Младежки Хълм","94 кв.м, Център, 12-ти ет. от 13, Въведен в експлоатация, Без комисион от клиента! На тaзи обява се свързвате директно със собственик!Просторен луксозно обзав ..., тел.: 0888811422",//www.imot.bg/obiava-1b172587545896727-prodava-dvustaen-apartament-grad-plovdiv-mladezhki-halm-tsentar,Повече детайлии 8 снимки,0888811422,ИКАРУС 23,//icarus.imot.bg,https://www.imot.bg/obiavi/prodazhbi/grad-plovdiv/tsentar/dvustaen?raioni=5982~5986~5988~5991~6360~,2026-01-21T06:04:53.745130
204 000 €398 989.32 лв.,Продава 2-СТАЕН,"град Пловдив, Младежки Хълм","68 кв.м, 1-ви ет. от 3, 2026 г., Скъпи Клиенти и Партньори, с огромно удоволствие Ви презентираме най-новото бижу в портфолиото ни -  ..., тел.: 088 21 21 457",//www.imot.bg/obiava-1b176536411402007-prodava-dvustaen-apartament-grad-plovdiv-mladezhki-halm,Повече детайлии 7 снимки,088 21 21 457,ИМОТЕКА АД,//imotekapl.imot.bg,https://www.imot.bg/obiavi/prodazhbi/grad-plovdiv/tsentar/dvustaen?raioni=5982~5986~5988~5991~6360~,2026-01-21T06:04:53.746212
111 994 €219 041.23 лв.,Продава 2-СТАЕН,"град Пловдив, Център","38 кв.м, Четвъртък пазар, Въведен в експлоатация, реф.17667 ТОП ЛОКАЦИЯ !!! НОВА СГРАДА !!! ТИХ И СПОКОЕН РАЙОН !!!  Имаме удоволствието да предложим  ..., тел.: 0890588882",//www.imot.bg/obiava-1b176536197771640-prodava-dvustaen-apartament-grad-plovdiv-tsentar-chetvartak-pazar,Повече детайлии 10 снимки,0890588882,ПЕРСПЕКТИВА,//perspektivaimot.imot.bg,https://www.imot.bg/obiavi/prodazhbi/grad-plovdiv/tsentar/dvustaen?raioni=5982~5986~5988~5991~6360~,2026-01-21T06:04:53.747290
113 540 €222 064.94 лв.,Продава 2-СТАЕН,"град Пловдив, Център","73 кв.м, Съдийски квартал, 2-ри ет. от 5, Ще бъде въведен в експлоатация 2027 г., Оферта 65439:  МАЛКА СГРАДА -ТОП ЛОКАЦИЯ в тих и спокоен квартал в близост до Центъра на Пловдив. Пр ..., тел.: 0897777032",//www.imot.bg/obiava-1b175446929523433-prodava-dvustaen-apartament-grad-plovdiv-tsentar-sadiyski-kvartal,Повече детайлии 3 снимки,0897777032,КОНДОР - НЕДВИЖИМИ ИМОТИ,//kondor.imot.bg,https://www.imot.bg/obiavi/prodazhbi/grad-plovdiv/tsentar/dvustaen?raioni=5982~5986~5988~5991~6360~,2026-01-21T06:04:53.748295
119 430 €233 584.78 лв.,Продава 2-СТАЕН,"град Пловдив, Център","63 кв.м, Широк Център-Изток, 3-ти ет. от 5, Ще бъде въведен в експлоатация 2026 г., Оферта 65838: Имаме удоволствието да ви предложим двустаен апартамент в новоизграждаща се Малка бути ..., тел.: 0897777032",//www.imot.bg/obiava-1b173193548511510-prodava-dvustaen-apartament-grad-plovdiv-tsentar-shirok-tsentar-iztok,Повече детайлии 5 снимки,0897777032,КОНДОР - НЕДВИЖИМИ ИМОТИ,//kondor.imot.bg,https://www.imot.bg/obiavi/prodazhbi/grad-plovdiv/tsentar/dvustaen?raioni=5982~5986~5988~5991~6360~,2026-01-21T06:04:53.749395
134 000 €262 081.22 лв.,Продава 2-СТАЕН,"град Пловдив, Център","62 кв.м, ПУ, 4-ти ет. от 6, Въведен в експлоатация 2005 г., RE/MAX предлага 2-стаен апартамент за продажба, намиращ се в идеалния Център на Пловдив. Специфични  ..., тел.: 0889454546",//www.imot.bg/obiava-1b176889907005510-prodava-dvustaen-apartament-grad-plovdiv-tsentar-pu,Повече детайлии 7 снимки,0889454546,РЕМАКС АДВАНТИДЖ,//remax.imot.bg,https://www.imot.bg/obiavi/prodazhbi/grad-plovdiv/tsentar/dvustaen?raioni=5982~5986~5988~5991~6360~,2026-01-21T06:04:53.750489
134 697 €263 444.43 лв.,Продава 2-СТАЕН,"град Пловдив, Център","58 кв.м, Мараша, 4-ти ет. от 6, Въведен в експлоатация, реф.17190 ТОП ЛОКАЦИЯ!!! Предлагаме Ви напълно обзаведен и оборудван имот разположен в близост до ВХ ..., тел.: 0890522227",//www.imot.bg/obiava-1b175284269662694-prodava-dvustaen-apartament-grad-plovdiv-tsentar-marasha,Повече детайлии 14 снимки,0890522227,ПЕРСПЕКТИВА,//perspektivaimot.imot.bg,https://www.imot.bg/obiavi/prodazhbi/grad-plovdiv/tsentar/dvustaen?raioni=5982~5986~5988~5991~6360~,2026-01-21T06:04:53.751574
137 900 €269 708.96 лв.,Продава 2-СТАЕН,"град Пловдив, Център","66 кв.м, Партер от 5, Въведен в експлоатация 2023 г., Ви Премиум Хоум предлага ексклузивно ателие на партерно ниво с площ 65.57 кв.м. и просторен вътрешен ..., тел.: 0876579188",//www.imot.bg/obiava-1b175956543616224-prodava-dvustaen-apartament-grad-plovdiv-tsentar,Повече детайлии 5 снимки,0876579188,ВИ ПРЕМИУМ ХОУМ,//vphome.imot.bg,https://www.imot.bg/obiavi/prodazhbi/grad-plovdiv/tsentar/dvustaen?raioni=5982~5986~5988~5991~6360~,2026-01-21T06:04:53.752648
159 900 €312 737.22 лв.,Продава 2-СТАЕН,"град Пловдив, Център","82 кв.м, Военна болница, 6-ти ет. от 7, Въведен в експлоатация 2018 г., Агенция  Терра Бул  предлага ексклузивно светъл и уютен двустаен апартамент, разположен на шести ета ..., тел.: 0877005083",//www.imot.bg/obiava-1b176483300885280-prodava-dvustaen-apartament-grad-plovdiv-tsentar-voenna-bolnitsa,Повече детайлии 6 снимки,0877005083,ТЕРРА  БУЛ,//terrabul_.imot.bg,https://www.imot.bg/obiavi/prodazhbi/grad-plovdiv/tsentar/dvustaen?raioni=5982~5986~5988~5991~6360~,2026-01-21T06:04:53.753723
177 000 €346 181.91 лв.,Продава 2-СТАЕН,"град Пловдив, Център","86 кв.м, Каменица 1, 4-ти ет. от 6, Въведен в експлоатация 2025 г., А-я Ем Пи Ти предлага за продажба 2-стаен Монолитен апартамент, с възможност да се преустрои в 3-ста ..., тел.: 0898959107",//www.imot.bg/obiava-1b175630576408258-prodava-dvustaen-apartament-grad-plovdiv-tsentar-kamenitsa-1,Повече детайлии 17 снимки,0898959107,ЕМ ПИ ТИ,//mpt06.imot.bg,https://www.imot.bg/obiavi/prodazhbi/grad-plovdiv/tsentar/dvustaen?raioni=5982~5986~5988~5991~6360~,2026-01-21T06:04:53.754790
190 000 €371 607.70 лв.,Продава 2-СТАЕН,"град Пловдив, Център","65 кв.м, Мол Марково тепе, 3-ти ет. от 6, Въведен в експлоатация 2011 г., Ексклузивна оферта!!! Предлагаме за продажба уютен, мебелиран, двустаен апартамент със застроена пло ..., тел.: 0898480010",//www.imot.bg/obiava-1b176397645341364-prodava-dvustaen-apartament-grad-plovdiv-tsentar-mol-markovo-tepe,Повече детайлии 10 снимки,0898480010,ДОНАТЕКС ИНВЕСТ,//donatex.imot.bg,https://www.imot.bg/obiavi/prodazhbi/grad-plovdiv/tsentar/dvustaen?raioni=5982~5986~5988~5991~6360~,2026-01-21T06:04:53.755858
191 600 €374 737.03 лв.,Продава 2-СТАЕН,"град Пловдив, Център","69 кв.м, ул. Май , 3-ти ет. от 5, NL Consult Real Estate представя на вниманието Ви ЗА ПРОДАЖБА Светъл двустаен апартамент на втори /н ..., тел.: 0888962441",//www.imot.bg/obiava-1b174307549148553-prodava-dvustaen-apartament-grad-plovdiv-tsentar-ul-may,Повече детайлии 11 снимки,0888962441,ЕН ЕЛ  КОНСУЛТ РИЪЛ ЕСТЕЙТ,//nlconsult.imot.bg,https://www.imot.bg/obiavi/prodazhbi/grad-plovdiv/tsentar/dvustaen?raioni=5982~5986~5988~5991~6360~,2026-01-21T06:04:53.756941
195 400 €382 169.18 лв.,Продава 2-СТАЕН,"град Пловдив, Център","78 кв.м, 1-ви ет. от 3, Въведен в експлоатация, LUXIMMO FINEST ESTATES: www.luximmo.bg Представяме двустаен апартамент в изискана сграда, разположен ..., тел.: 0884134482",//www.imot.bg/obiava-1b176881687666777-prodava-dvustaen-apartament-grad-plovdiv-tsentar,Повече детайлии 7 снимки,0884134482,ЛУКСИММО ПЛОВДИВ,//luximmoplovdiv.imot.bg,https://www.imot.bg/obiavi/prodazhbi/grad-plovdiv/tsentar/dvustaen?raioni=5982~5986~5988~5991~6360~,2026-01-21T06:04:53.758031
199 999 €391 164.04 лв.,Продава 2-СТАЕН,"град Пловдив, Център","80 кв.м, Четвъртък пазар, 2-ри ет. от 5, Въведен в експлоатация, оф.24999  ТОП ЛОКАЦИЯ ! НА 2 МИН ОТ ЦЕНТЪРА НА ГРАДА ! МАЛКА СГРАДА ! Предлагаме Ви да закупите двус ..., тел.: 0883355516",//www.imot.bg/obiava-1b176881542728841-prodava-dvustaen-apartament-grad-plovdiv-tsentar-chetvartak-pazar,Повече детайлии 9 снимки,0883355516,АВАНГАРД РИЪЛ ЕСТЕЙТ,//avangardimoti.imot.bg,https://www.imot.bg/obiavi/prodazhbi/grad-plovdiv/tsentar/dvustaen?raioni=5982~5986~5988~5991~6360~,2026-01-21T06:04:53.759127
230 000 €449 840.90 лв.,Продава 2-СТАЕН,"град Пловдив, Център","79 кв.м, 2-ри ет. от 6, Въведен в експлоатация 2024 г., Фокс Истейтс Бългерия,продава с ексклузивни права,апартамент със статут на ателие.Имотът се намира д ..., тел.: 0888795505",//www.imot.bg/obiava-1b174884984209287-prodava-dvustaen-apartament-grad-plovdiv-tsentar,Повече детайлии 14 снимки,0888795505,ФОКС ИСТЕЙТС БЪЛГЕРИЯ,//foxestate.imot.bg,https://www.imot.bg/obiavi/prodazhbi/grad-plovdiv/tsentar/dvustaen?raioni=5982~5986~5988~5991~6360~,2026-01-21T06:04:53.760208
,Американците понасят почти цялата тежест на митата на Тръмп,,преди 2 минути,https://fakti.bg/world/1028875-amerikancite-ponasat-pochti-calata-tejest-na-mitata-na-tramp,,,,,https://www.imot.bg/obiavi/prodazhbi/grad-plovdiv/tsentar/dvustaen?raioni=5982~5986~5988~5991~6360~,2026-01-21T06:04:53.760747
226 320 €442 643.45 лв.,Продава 2-СТАЕН,"град Пловдив, Център","69 кв.м, Пешеходен мост, 5-ти ет. от 8, ТЕЦ, Ще бъде въведен в експлоатация 2026 г., ДИРЕКТНО ОТ ИНВЕСТИТОРА новострояща се жилищна сграда,  'PANORMA PARK PREMIUM' Проектът  Панорама Пр ..., тел.: 0883777666",//www.imot.bg/obiava-1b164908112916653-prodava-dvustaen-apartament-grad-plovdiv-tsentar-peshehoden-most,Повече детайлии 17 снимки,0883777666,ГЕРТ ГРУП ЕООД,//panoramapark.imot.bg,https://www.imot.bg/obiavi/prodazhbi/grad-plovdiv/tsentar/dvustaen?raioni=5982~5986~5988~5991~6360~,2026-01-21T06:04:55.472204
