title,price_and_currency,location,details_url,property_type,area,agency,agency_url,floor,price_per_m2,description,reference_number,is_top_ad,num_photos,date_added,offer_type,price,currency,city,neighborhood,site,ref_no
"продава Двустаен апартамент, 68 м2",210 000EUR,"София, Изток",https://www.imoti.net/bg/obiava/prodava/sofia/sofija-iztok/dvustaen/5989185/?sid=gzSTlT&page=3,PropertyType.DVUSTAEN, 68 м2,Явлена София,,Етаж: 2,Цена на /м2/:3 088EUR,"Явлена - Младост представя двустаен непреходен апартамент на границата между кварталите Изток и Изгрев.Жилището се състои от хол,спалня,кухня, две усвоени тераси,складово...",,False,12,2025-01-08 09:37:16.666846,продава,210000,EUR,София,Изток,Site.IMOTINET,
"продава Двустаен апартамент, 71 м2",213 000EUR,"София, Стрелбище",https://www.imoti.net/bg/obiava/prodava--v-stroej/sofia/strelbishte/dvustaen/5760745/?sid=gzSTlT&page=3,PropertyType.DVUSTAEN, 71 м2,Luximmo Finest Estates,,Етаж:  от 8,Цена на /м2/:3 000EUR,"Имаме удоволствие да ви представим нов проект с отличителен дизайн, висок клас на изпълнение, комуникативна локация и отлична възможност, както за висок стандарт на живот така и за инвестиция....",,False,5,2025-01-08 09:37:16.667403,продава,213000,EUR,София,Стрелбище,Site.IMOTINET,
"продава Двустаен апартамент, 76 м2",218 526EUR,"София, Стрелбище",https://www.imoti.net/bg/obiava/prodava/sofia/strelbishte/dvustaen/5965695/?sid=gzSTlT&page=3,PropertyType.DVUSTAEN, 76 м2,АДРЕС Недвижими имоти АД,,Етаж: 2 от 8,Цена на /м2/:2 875EUR,"Двустаен апартамент със застроена площ 59,04 кв.м. Разпределение: предверие, дневна с кухненски бокс 25,39 кв.м, спалня 11,60 кв.м, тераса и баня. Възможност за закупуване на...",,False,2,2025-01-08 09:37:16.667872,продава,218526,EUR,София,Стрелбище,Site.IMOTINET,
"продава Тристаен апартамент, 92 м2",218 700EUR,"София, Хиподрума",https://www.imoti.net/bg/obiava/prodava/sofia/hipodruma/tristaen/5925015/?sid=gzSTlT&page=3,PropertyType.TRISTAEN, 92 м2,АДРЕС Недвижими имоти АД,,Етаж: 1 от 14,Цена на /м2/:2 377EUR,"Много просторен тристаен апартамент със застроена площ от 92.07 кв.м. Състои се от входно антре, дневна, отделна кухня, две спални, две тераси, баня с тоалетна, отделна тоалетна и мокро помещение....",,False,10,2025-01-08 09:37:16.668339,продава,218700,EUR,София,Хиподрума,Site.IMOTINET,
"продава Тристаен апартамент, 94 м2",220 000EUR,"София, Хладилника",https://www.imoti.net/bg/obiava/prodava/sofia/hladilnika/tristaen/5983884/?sid=gzSTlT&page=3,PropertyType.TRISTAEN, 94 м2,Пандора естейт,,Етаж: 3 от 5,Цена на /м2/:2 340EUR,"Агенция за недвижими имоти Пандора естейт продава ексклузивно.Реф. № 110146.Тристаен апартамент в кв. Хладилника, намиращ се в модерен район с всички необходими удобства....",,False,8,2025-01-08 09:37:16.668812,продава,220000,EUR,София,Хладилника,Site.IMOTINET,
"продава Двустаен апартамент, 79 м2",220 000EUR,"София, Хиподрума",https://www.imoti.net/bg/obiava/prodava/sofia/hipodruma/dvustaen/6000314/?sid=gzSTlT&page=3,PropertyType.DVUSTAEN, 79 м2,ИНТЕРМЕКС,,Етаж: 8 от 8,Цена на /м2/:2 785EUR,"Състои се от антре,хол,кухня,спалня с балкон,баня и тоалетна.На мозайка,паркет,теракот,фаянс.Изложение - изток.Обзаведен.",,False,5,2025-01-08 09:37:16.669269,продава,220000,EUR,София,Хиподрума,Site.IMOTINET,
"продава Тристаен апартамент, 106 м2",220 000EUR,"София, Дианабад",https://www.imoti.net/bg/obiava/prodava/sofia/dianabad/tristaen/5979340/?sid=gzSTlT&page=3,PropertyType.TRISTAEN, 106 м2,АДРЕС Недвижими имоти АД,,Етаж: 17 от 17,Цена на /м2/:2 075EUR,"Панорамен, южен тристаен мезонет в Дианабад на метри от Метростанция Г.М.Димитров.Разположен на 17ти етаж в ЕПК сграда със спиращи дъха гледки, апартаментът е със статут на ателие...",,False,6,2025-01-08 09:37:16.669744,продава,220000,EUR,София,Дианабад,Site.IMOTINET,
"продава Двустаен апартамент, 63 м2",220 675EUR,"София, Изгрев",https://www.imoti.net/bg/obiava/prodava--v-stroej/sofia/sofija-izgrev/dvustaen/5958471/?sid=gzSTlT&page=3,PropertyType.DVUSTAEN, 63 м2,First Estates,,Етаж: 3 от 8,Цена на /м2/:3 503EUR,"Агенция за недвижими имоти ""First Estates"" с удоволствие представя двустаен апартамент в иновативна жилищна сграда, първата в България, която ще бъде сертифицирана по международния стандарт за...",,False,8,2025-01-08 09:37:16.670264,продава,220675,EUR,София,Изгрев,Site.IMOTINET,
"продава Двустаен апартамент, 74 м2",222 210EUR,"София, Хладилника",https://www.imoti.net/bg/obiava/prodava--v-stroej/sofia/hladilnika/dvustaen/5942245/?sid=gzSTlT&page=3,PropertyType.DVUSTAEN, 74 м2,ЕРА Голд,,Етаж:,Цена на /м2/:3 003EUR,"ЕРА Голд продава двустаен апартамент в затворен комплекс с АКТ 16, граничещ с „Ловен парк“  и  „Зоологическа градина"", район Лозенец. БЕЗ КОМИСИОНА ОТ КУПУВАЧА!Апартаментът се състои...",,False,8,2025-01-08 09:37:16.670737,продава,222210,EUR,София,Хладилника,Site.IMOTINET,
"продава Тристаен апартамент, 96 м2",225 000EUR,"София, Дианабад",https://www.imoti.net/bg/obiava/prodava/sofia/dianabad/tristaen/5987190/?sid=gzSTlT&page=3,PropertyType.TRISTAEN, 96 м2,Фактор 33,,Етаж: 6 от 18,Цена на /м2/:2 344EUR,"ЮЖЕН ПАНОРАМЕН 3-стаен с нескриваема гледка към Витоша и великолепно изложение- ЮГ и ИЗТОК в монолитна сграда- ЕПК. ТОПМЯСТО - до бул. Г.М.Димитров и Ловен парк, съчетаващо спокойствие и зеленина с...",,False,12,2025-01-08 09:37:16.671235,продава,225000,EUR,София,Дианабад,Site.IMOTINET,
"продава Тристаен апартамент, 108 м2",226 800EUR,"София, Хиподрума",https://www.imoti.net/bg/obiava/prodava/sofia/hipodruma/tristaen/5999034/?sid=gzSTlT&page=3,PropertyType.TRISTAEN, 108 м2,АДРЕС Недвижими имоти АД,,Етаж: 1 от 7,Цена на /м2/:2 100EUR,Тристаен апартамент с перфектните параметри в ж.к. Хиподрума. Жилището се намира на първи висок етаж със застроена площ от 93кв.м. ( 108 ОЧ) и има следното разпределение: огромна всекидневна с...,,False,10,2025-01-08 09:37:16.671714,продава,226800,EUR,София,Хиподрума,Site.IMOTINET,
"продава Двустаен апартамент, 80 м2",227 000EUR,"София, Стрелбище",https://www.imoti.net/bg/obiava/prodava/sofia/strelbishte/dvustaen/5974579/?sid=gzSTlT&page=3,PropertyType.DVUSTAEN, 80 м2,АДРЕС Недвижими имоти АД,,Етаж: 1 от 8,Цена на /м2/:2 838EUR,"Двустаен апартамент със застроена площ от 61,33 кв.м. с излаз към собствен вътрешен двор с площ 21,17 кв.м. Разпределение: предверие, дневна с кухненски бокс 19,82 кв.м, спалня...",,False,2,2025-01-08 09:37:16.672188,продава,227000,EUR,София,Стрелбище,Site.IMOTINET,
"продава Тристаен апартамент, 123 м2",227 400EUR,"София, Дианабад",https://www.imoti.net/bg/obiava/prodava--v-stroej/sofia/dianabad/tristaen/5876341/?sid=gzSTlT&page=3,PropertyType.TRISTAEN, 123 м2,ИРИДА НЕДВИЖИМИ ИМОТИ,,Етаж: 3 от 6,Цена на /м2/:1 849EUR,БЕЗ КОМИСИОН ОТ КУПУВАЧА!Пред акт 16!ИРИДА НЕДВИЖИМИ ИМОТИ Ви предлага за продажба тристаен  апартамент в бутикова сграда  в кв.Дианабад!Апартамента е със ЗП от...,,False,5,2025-01-08 09:37:16.672734,продава,227400,EUR,София,Дианабад,Site.IMOTINET,
"продава Тристаен апартамент, 107 м2",231 000EUR,"София, Хладилника",https://www.imoti.net/bg/obiava/prodava/sofia/hladilnika/tristaen/6003109/?sid=gzSTlT&page=3,PropertyType.TRISTAEN, 107 м2,ЕКС НВД,,Етаж: 3 от 18,Цена на /м2/:2 159EUR,БЕЗ КОМИСИОННА ОТ КУПУВАЧА!Компания `ЕКС` представя на Вашето внимание тристаен апартамент в кв. Хладилника.МЕСТОПОЛОЖЕНИЕ: В близост до спирка на градски...,,False,1,2025-01-08 09:37:16.673217,продава,231000,EUR,София,Хладилника,Site.IMOTINET,
"продава Тристаен апартамент, 107 м2",231 000EUR,"София, Хладилника",https://www.imoti.net/bg/obiava/prodava/sofia/hladilnika/tristaen/6002173/?sid=gzSTlT&page=3,PropertyType.TRISTAEN, 107 м2,АДРЕС Недвижими имоти АД,,Етаж: 3 от 33,Цена на /м2/:2 159EUR,"Тристаен апартамент с площ от 107 кв.м. ,състоящ се от антре, голяма  дневна  с кухненски бокс, две спални, две бани с тоалетни и тераса .Този тристаен...",,False,4,2025-01-08 09:37:16.673691,продава,231000,EUR,София,Хладилника,Site.IMOTINET,
"продава Тристаен апартамент, 108 м2",233 000EUR,"София, Хладилника",https://www.imoti.net/bg/obiava/prodava/sofia/hladilnika/tristaen/6003133/?sid=gzSTlT&page=3,PropertyType.TRISTAEN, 108 м2,ЕКС НВД,,Етаж: 3 от 18,Цена на /м2/:2 157EUR,"БЕЗ КОМИСИОННА ОТ КУПУВАЧА!Компания `ЕКС` представя на Вашето внимание тристаен апартамент в кв. Хладилника.МЕСТОПОЛОЖЕНИЕ: В близост до спирка на градски транспорт,...",,False,1,2025-01-08 09:37:16.674185,продава,233000,EUR,София,Хладилника,Site.IMOTINET,
"продава Тристаен апартамент, 108 м2",233 000EUR,"София, Хладилника",https://www.imoti.net/bg/obiava/prodava/sofia/hladilnika/tristaen/6002174/?sid=gzSTlT&page=3,PropertyType.TRISTAEN, 108 м2,АДРЕС Недвижими имоти АД,,Етаж: 3 от 32,Цена на /м2/:2 157EUR,"Тристаен апартамент с площ от 108кв.м. ,състоящ се от антре, голяма  дневна  с кухненски бокс, две спални, две бани с тоалетни и тераса .Този тристаен...",,False,4,2025-01-08 09:37:16.674669,продава,233000,EUR,София,Хладилника,Site.IMOTINET,
"продава Тристаен апартамент, 118 м2",236 000EUR,"София, Дианабад",https://www.imoti.net/bg/obiava/prodava/sofia/dianabad/tristaen/5729956/?sid=gzSTlT&page=3,PropertyType.TRISTAEN, 118 м2,Явлена Изток,,Етаж: 2 от 6,Цена на /м2/:2 000EUR,"Агенция Явлена ви представя тристаен апартамент за продажба  ново строителство, разположено в тих и удобен и комуникативен  район. Жилището включва входно антре, просторна дневна с кухненски бокс и...",,False,10,2025-01-08 09:37:16.675163,продава,236000,EUR,София,Дианабад,Site.IMOTINET,
"продава Тристаен апартамент, 113 м2",237 000EUR,"София, Хладилника",https://www.imoti.net/bg/obiava/prodava/sofia/hladilnika/tristaen/6004971/?sid=gzSTlT&page=3,PropertyType.TRISTAEN, 113 м2,АДРЕС Недвижими имоти АД,,Етаж: 2 от 18,Цена на /м2/:2 097EUR,"Тристаен апартамент с площ от 113 кв.м. ,състоящ се от антре, голяма  дневна  с кухненски бокс, две спални, две бани с тоалетни и тераса .Този тристаен...",,False,4,2025-01-08 09:37:16.675650,продава,237000,EUR,София,Хладилника,Site.IMOTINET,
"продава Тристаен апартамент, 107 м2",237 000EUR,"София, Хладилника",https://www.imoti.net/bg/obiava/prodava/sofia/hladilnika/tristaen/6004990/?sid=gzSTlT&page=3,PropertyType.TRISTAEN, 107 м2,АДРЕС Недвижими имоти АД,,Етаж: 4 от 18,Цена на /м2/:2 215EUR,"Тристаен апартамент с площ от 107 кв.м. ,състоящ се от антре, голяма  дневна  с кухненски бокс, две спални, две бани с тоалетни и тераса .Този тристаен...",,False,4,2025-01-08 09:37:16.676134,продава,237000,EUR,София,Хладилника,Site.IMOTINET,
"продава Тристаен апартамент, 108 м2",239 000EUR,"София, Хладилника",https://www.imoti.net/bg/obiava/prodava/sofia/hladilnika/tristaen/6004987/?sid=gzSTlT&page=3,PropertyType.TRISTAEN, 108 м2,АДРЕС Недвижими имоти АД,,Етаж: 4 от 18,Цена на /м2/:2 213EUR,"Тристаен апартамент с площ от 108кв.м. ,състоящ се от антре, голяма  дневна  с кухненски бокс, две спални, две бани с тоалетни и тераса .Този тристаен...",,False,4,2025-01-08 09:37:16.676616,продава,239000,EUR,София,Хладилника,Site.IMOTINET,
"продава Двустаен апартамент, 89 м2",240 000EUR,"София, Дианабад",https://www.imoti.net/bg/obiava/prodava--v-stroej/sofia/dianabad/dvustaen/5896983/?sid=gzSTlT&page=3,PropertyType.DVUSTAEN, 89 м2,ХОУМЛАЙТ,,Етаж: 3 от 6,Цена на /м2/:2 697EUR,"Хоум Лайт предлага на Вашето внимание двустаен апартамент в така желания квартал - кв. Дианабад, намиращ се в бутикова шестетажна жилищна сграда с висок клас на удобства и подземен паркинг. Имотът...",,False,3,2025-01-08 09:37:16.677091,продава,240000,EUR,София,Дианабад,Site.IMOTINET,
"продава Двустаен апартамент, 89 м2",240 000EUR,"София, Дианабад",https://www.imoti.net/bg/obiava/prodava--v-stroej/sofia/dianabad/dvustaen/5896984/?sid=gzSTlT&page=3,PropertyType.DVUSTAEN, 89 м2,ХОУМЛАЙТ,,Етаж: 4 от 6,Цена на /м2/:2 697EUR,"Хоум Лайт предлага на Вашето внимание двустаен апартамент в така желания квартал - кв. Дианабад, намиращ се в бутикова шестетажна жилищна сграда с висок клас на удобства и подземен паркинг. Имотът...",,False,3,2025-01-08 09:37:16.677564,продава,240000,EUR,София,Дианабад,Site.IMOTINET,
"продава Тристаен апартамент, 107 м2",242 000EUR,"София, Хладилника",https://www.imoti.net/bg/obiava/prodava/sofia/hladilnika/tristaen/6004989/?sid=gzSTlT&page=3,PropertyType.TRISTAEN, 107 м2,АДРЕС Недвижими имоти АД,,Етаж: 5 от 18,Цена на /м2/:2 262EUR,"Тристаен апартамент с площ от 107 кв.м. ,състоящ се от антре, голяма  дневна  с кухненски бокс, две спални, две бани с тоалетни и тераса .Този тристаен...",,False,3,2025-01-08 09:37:16.678056,продава,242000,EUR,София,Хладилника,Site.IMOTINET,
"продава Двустаен апартамент, 85 м2",242 399EUR,"София, Стрелбище",https://www.imoti.net/bg/obiava/prodava/sofia/strelbishte/dvustaen/5996868/?sid=gzSTlT&page=3,PropertyType.DVUSTAEN, 85 м2,АДРЕС Недвижими имоти АД,,Етаж: 3 от 8,Цена на /м2/:2 852EUR,"Двустаен апартамент със застроена площ 65,49 кв.м. Разпределение: предверие, дневна с кухненски бокс 26,62 кв.м, спалня 14,55 кв.м, тераса и баня. Възможност за закупуване на паркомясто в...",,False,2,2025-01-08 09:37:16.678532,продава,242399,EUR,София,Стрелбище,Site.IMOTINET,
"продава Двустаен апартамент, 85 м2",242 399EUR,"София, Стрелбище",https://www.imoti.net/bg/obiava/prodava/sofia/strelbishte/dvustaen/5996869/?sid=gzSTlT&page=3,PropertyType.DVUSTAEN, 85 м2,АДРЕС Недвижими имоти АД,,Етаж: 2 от 8,Цена на /м2/:2 852EUR,"Двустаен апартамент със застроена площ 65,49 кв.м. Разпределение: предверие, дневна с кухненски бокс 26,62 кв.м, спалня 14,55 кв.м, тераса и баня. Възможност за закупуване на паркомясто в...",,False,2,2025-01-08 09:37:16.679007,продава,242399,EUR,София,Стрелбище,Site.IMOTINET,
"продава Двустаен апартамент, 85 м2",242 399EUR,"София, Стрелбище",https://www.imoti.net/bg/obiava/prodava/sofia/strelbishte/dvustaen/5965704/?sid=gzSTlT&page=3,PropertyType.DVUSTAEN, 85 м2,АДРЕС Недвижими имоти АД,,Етаж: 1 от 8,Цена на /м2/:2 852EUR,"Двустаен апартамент със застроена площ 65,49 кв.м. Разпределение: предверие, дневна с кухненски бокс 26,62 кв.м, спалня 14,55 кв.м, тераса и баня. Възможност за закупуване на паркомясто в...",,False,2,2025-01-08 09:37:16.679501,продава,242399,EUR,София,Стрелбище,Site.IMOTINET,
"продава Тристаен апартамент, 113 м2",243 000EUR,"София, Хладилника",https://www.imoti.net/bg/obiava/prodava/sofia/hladilnika/tristaen/6004970/?sid=gzSTlT&page=3,PropertyType.TRISTAEN, 113 м2,АДРЕС Недвижими имоти АД,,Етаж: 3 от 8,Цена на /м2/:2 150EUR,"Тристаен апартамент с площ от 113 кв.м. ,състоящ се от антре, голяма  дневна  с кухненски бокс, две спални, две бани с тоалетни и тераса .Този тристаен...",,False,4,2025-01-08 09:37:16.679983,продава,243000,EUR,София,Хладилника,Site.IMOTINET,
"продава Тристаен апартамент, 77 м2",244 000EUR,"София, Стрелбище",https://www.imoti.net/bg/obiava/prodava/sofia/strelbishte/tristaen/5949153/?sid=gzSTlT&page=4,PropertyType.TRISTAEN, 77 м2,Явлена Изток,,Етаж: 1 от 8,Цена на /м2/:3 169EUR,"Явлена- Изток продава ЕКСКУЗИВНО тристаен напълно обзаведен и ремонтиран апартамент. OГЛЕДИ С КЛЮЧ.  Жилището се състои от : входно антре , кухня с трапезария и усвоена тераса , хол с усвоена...",,False,7,2025-01-08 09:37:18.717965,продава,244000,EUR,София,Стрелбище,Site.IMOTINET,
"продава Тристаен апартамент, 116 м2",244 000EUR,"София, Хладилника",https://www.imoti.net/bg/obiava/prodava/sofia/hladilnika/tristaen/6003173/?sid=gzSTlT&page=4,PropertyType.TRISTAEN, 116 м2,ЕКС НВД,,Етаж: 2 от 8,Цена на /м2/:2 103EUR,"Компания `ЕКС` представя на Вашето внимание тристаен апартамент в кв. Хладилника.МЕСТОПОЛОЖЕНИЕ: В близост до спирка на градски транспорт, училища, магазини от всякакъв тип....",,False,1,2025-01-08 09:37:18.718480,продава,244000,EUR,София,Хладилника,Site.IMOTINET,
"продава Тристаен апартамент, 108 м2",244 000EUR,"София, Хладилника",https://www.imoti.net/bg/obiava/prodava/sofia/hladilnika/tristaen/6004986/?sid=gzSTlT&page=4,PropertyType.TRISTAEN, 108 м2,АДРЕС Недвижими имоти АД,,Етаж: 5 от 18,Цена на /м2/:2 259EUR,"Тристаен апартамент с площ от 108кв.м. ,състоящ се от антре, голяма  дневна  с кухненски бокс, две спални, две бани с тоалетни и тераса .Този тристаен...",,False,5,2025-01-08 09:37:18.718940,продава,244000,EUR,София,Хладилника,Site.IMOTINET,
"продава Двустаен апартамент, 77 м2",245 000EUR,"София, Изток",https://www.imoti.net/bg/obiava/prodava/sofia/sofija-iztok/dvustaen/5940768/?sid=gzSTlT&page=4,PropertyType.DVUSTAEN, 77 м2,Явлена Изток,,Етаж: 6 от 7,Цена на /м2/:3 182EUR,"Явлена - Изток предлага в предпочитания квартал ""Изток"" 2стаен апартамент на ул. ""Атанас Далчев"" в сграда постоена през 2007 г. с акт 16. РЗП 77 кв. м. и застроена площ 67 кв. м. Апартаментът се...",,False,10,2025-01-08 09:37:18.719412,продава,245000,EUR,София,Изток,Site.IMOTINET,
"продава Двустаен апартамент, 72 м2",245 000EUR,"София, Изток",https://www.imoti.net/bg/obiava/prodava--v-stroej/sofia/sofija-iztok/dvustaen/5982780/?sid=gzSTlT&page=4,PropertyType.DVUSTAEN, 72 м2,Luximmo Finest Estates,,Етаж:  от 8,Цена на /м2/:3 403EUR,"Представяме просторен, обзаведен двустаен апартамент за продажба, в престижния кв. ""Изток"".ЛокацияИмотът се намира във вътрешно блоково пространство в близост до бул....",,False,11,2025-01-08 09:37:18.719930,продава,245000,EUR,София,Изток,Site.IMOTINET,
"продава Тристаен апартамент, 107 м2",247 000EUR,"София, Хладилника",https://www.imoti.net/bg/obiava/prodava/sofia/hladilnika/tristaen/6004988/?sid=gzSTlT&page=4,PropertyType.TRISTAEN, 107 м2,АДРЕС Недвижими имоти АД,,Етаж: 6 от 18,Цена на /м2/:2 308EUR,"Тристаен апартамент с площ от 107 кв.м. ,състоящ се от антре, голяма  дневна  с кухненски бокс, две спални, две бани с тоалетни и тераса .Този тристаен...",,False,4,2025-01-08 09:37:18.720391,продава,247000,EUR,София,Хладилника,Site.IMOTINET,
"продава Тристаен апартамент, 68 м2",250 000EUR,"София, Иван Вазов",https://www.imoti.net/bg/obiava/prodava--v-stroej/sofia/ivan-vazov/tristaen/5901579/?sid=gzSTlT&page=4,PropertyType.TRISTAEN, 68 м2,First Estates,,Етаж: 6 от 7,Цена на /м2/:3 676EUR,First estates има удоволствието да ви представи апартамент за продажба с три отделни стаи на входа на Южен парк с невероятни гледки към парка и към Витоша в един от най-желаните квартали на София -...,,False,8,2025-01-08 09:37:18.720892,продава,250000,EUR,София,Иван Вазов,Site.IMOTINET,
"продава Тристаен апартамент, 108 м2",250 000EUR,"София, Хладилника",https://www.imoti.net/bg/obiava/prodava/sofia/hladilnika/tristaen/6004985/?sid=gzSTlT&page=4,PropertyType.TRISTAEN, 108 м2,АДРЕС Недвижими имоти АД,,Етаж: 6 от 18,Цена на /м2/:2 315EUR,"Тристаен апартамент с площ от 108кв.м. ,състоящ се от антре, голяма  дневна  с кухненски бокс, две спални, две бани с тоалетни и тераса .Този тристаен...",,False,4,2025-01-08 09:37:18.721342,продава,250000,EUR,София,Хладилника,Site.IMOTINET,
"продава Двустаен апартамент, 79 м2",251 000EUR,"София, Изток",https://www.imoti.net/bg/obiava/prodava/sofia/sofija-iztok/dvustaen/5926609/?sid=gzSTlT&page=4,PropertyType.DVUSTAEN, 79 м2,Явлена Изток,,Етаж: 5 от 7,Цена на /м2/:3 177EUR,"Явлена - Изток предлага в предпочитания квартал ""Изток""  2стаен апартамент на ул. ""Атанас Далчев"" в сграда постоена през 2007 г. с акт 16. Жилището е с площ 79 кв. м. и застроена площ 68 кв. м....",,False,9,2025-01-08 09:37:18.721784,продава,251000,EUR,София,Изток,Site.IMOTINET,
"продава Тристаен апартамент, 114 м2",251 108EUR,"София, Хладилника",https://www.imoti.net/bg/obiava/prodava/sofia/hladilnika/tristaen/5846475/?sid=gzSTlT&page=4,PropertyType.TRISTAEN, 114 м2,Явлена София,,Етаж: 1 от 6,Цена на /м2/:2 203EUR,Явлена представя на Вашето внимание новострояща се бутикова сграда на доказан инвеститор в непосредствена близост до МОЛ Парадайз и метростанция Витоша. Апартамент №3 е просторен 3-стаен апартамент...,,False,9,2025-01-08 09:37:18.722294,продава,251108,EUR,София,Хладилника,Site.IMOTINET,
"продава Двустаен апартамент, 98 м2",252 467EUR,"София, Стрелбище",https://www.imoti.net/bg/obiava/prodava/sofia/strelbishte/dvustaen/5965688/?sid=gzSTlT&page=4,PropertyType.DVUSTAEN, 98 м2,АДРЕС Недвижими имоти АД,,Етаж: 7 от 8,Цена на /м2/:2 576EUR,"Голям двустаен апартамент със застроена площ 75,74 кв.м. Разпределение: дневна с кухненски бокс 36,64 кв.м, спалня 12,96 кв.м, тераса 15 кв.м и баня с тоалетна. Възможност за закупуване...",,False,2,2025-01-08 09:37:18.722745,продава,252467,EUR,София,Стрелбище,Site.IMOTINET,
"продава Тристаен апартамент, 101 м2",252 900EUR,"София, Хладилника",https://www.imoti.net/bg/obiava/prodava--v-stroej/sofia/hladilnika/tristaen/5883705/?sid=gzSTlT&page=4,PropertyType.TRISTAEN, 101 м2,SUPRIMMO,,Етаж:  от 6,Цена на /м2/:2 504EUR,"Представяме тристаен апартамент в новопостроена сграда с акт 16!Апартаментът предлага източно и югозападно изложение, разполага с просторен и светъл хол с кухня и трапезария, две...",,False,9,2025-01-08 09:37:18.723240,продава,252900,EUR,София,Хладилника,Site.IMOTINET,
"продава Тристаен апартамент, 101 м2",252 900EUR,"София, Хладилника",https://www.imoti.net/bg/obiava/prodava/sofia/hladilnika/tristaen/5883858/?sid=gzSTlT&page=4,PropertyType.TRISTAEN, 101 м2,Калиста Естейт,,Етаж: 3 от 6,Цена на /м2/:2 504EUR,Агенция за недвижими имоти Калиста Естейт има огромното удоволствие да Ви представи тристаен апартамент в ж.к. Хладилника.Обзавеждане: шпакловка и замазкаЕтап на...,,False,10,2025-01-08 09:37:18.723744,продава,252900,EUR,София,Хладилника,Site.IMOTINET,
"продава Тристаен апартамент, 110 м2",254 173EUR,"София, Хладилника",https://www.imoti.net/bg/obiava/prodava/sofia/hladilnika/tristaen/5876947/?sid=gzSTlT&page=4,PropertyType.TRISTAEN, 110 м2,Явлена София,,Етаж: 5 от 6,Цена на /м2/:2 311EUR,Явлена представя на Вашето внимание новострояща се бутикова сграда на доказан инвеститор в непосредствена близост до МОЛ Парадайз и метростанция Витоша. Апартамент №14 е просторен 3-стаен...,,False,7,2025-01-08 09:37:18.724254,продава,254173,EUR,София,Хладилника,Site.IMOTINET,
"продава Двустаен апартамент, 65 м2",255 000EUR,"София, Стрелбище",https://www.imoti.net/bg/obiava/prodava/sofia/strelbishte/dvustaen/6010259/?sid=gzSTlT&page=4,PropertyType.DVUSTAEN, 65 м2,Имоти Премиер,,Етаж: 2 от 6,Цена на /м2/:3 923EUR,НАПЪЛНО ОБЗАВЕДЕН! ГОТОВ ЗА НАНАСЯНЕ! ПЕРФЕКТЕН ИЗБОР ЗА ИНВЕСТИЦИЯ! РАЗПОЛОЖЕН В ЕДИН ОТ НАЙ-ЖЕЛАНИТЕ РАЙОНИ В СТОЛИЦАТА!Имоти Премиер представя на Вашето внимание страхотен двустаен...,,False,9,2025-01-08 09:37:18.724755,продава,255000,EUR,София,Стрелбище,Site.IMOTINET,
"продава Тристаен апартамент, 114 м2",256 815EUR,"София, Хладилника",https://www.imoti.net/bg/obiava/prodava/sofia/hladilnika/tristaen/5851156/?sid=gzSTlT&page=4,PropertyType.TRISTAEN, 114 м2,Явлена София,,Етаж: 2 от 6,Цена на /м2/:2 253EUR,Явлена представя на Вашето внимание новострояща се бутикова сграда на доказан инвеститор в непосредствена близост до МОЛ Парадайз и метростанция Витоша. Апартамент №6 е просторен 3-стаен апартамент...,,False,9,2025-01-08 09:37:18.725247,продава,256815,EUR,София,Хладилника,Site.IMOTINET,
"продава Тристаен апартамент, 129 м2",257 900EUR,"София, Хладилника",https://www.imoti.net/bg/obiava/prodava/sofia/hladilnika/tristaen/5976826/?sid=gzSTlT&page=4,PropertyType.TRISTAEN, 129 м2,АДРЕС Недвижими имоти АД,,Етаж: 4 от 6,Цена на /м2/:1 999EUR,"Просторен, тристаен апартамент в нова луксозна сграда, до мол Парадайс.ЗП 114 кв.м. С включено мазе в цената. Ет. 3-ти над магазини. Отопление - ток.Изложението е изток и Юг.",,False,7,2025-01-08 09:37:18.725701,продава,257900,EUR,София,Хладилника,Site.IMOTINET,
"продава Тристаен апартамент, 116 м2",259 800EUR,"София, Дианабад",https://www.imoti.net/bg/obiava/prodava--v-stroej/sofia/dianabad/tristaen/5876340/?sid=gzSTlT&page=4,PropertyType.TRISTAEN, 116 м2,ИРИДА НЕДВИЖИМИ ИМОТИ,,Етаж: 4 от 6,Цена на /м2/:2 240EUR,БЕЗ КОМИСИОН ОТ КУПУВАЧА!Пред акт 16!ИРИДА НЕДВИЖИМИ ИМОТИ Ви предлага за продажба тристаен  апартамент в бутикова сграда  в кв.Дианабад!Апартамента е със ЗП от...,,False,6,2025-01-08 09:37:18.726213,продава,259800,EUR,София,Дианабад,Site.IMOTINET,
"продава Тристаен апартамент, 102 м2",259 900EUR,"София, Изток",https://www.imoti.net/bg/obiava/prodava--v-stroej/sofia/sofija-iztok/tristaen/6013073/?sid=gzSTlT&page=4,PropertyType.TRISTAEN, 102 м2,SUPRIMMO,,Етаж:  от 5,Цена на /м2/:2 548EUR,Представяме светъл тристаен апартамент разположен на тиха улица в централната част на квартал „Изток“.Жилището е с обща площ 102.31 кв.м разположено на втори етаж. Изложението на...,,False,14,2025-01-08 09:37:18.726663,продава,259900,EUR,София,Изток,Site.IMOTINET,
