imotbg_title,imotbg_price,imotbg_listing_id,imotbg_location,imotbg_description,imotbg_contact_info,imotbg_agency_url,imotbg_details_url,imotbg_num_photos,imotbg_date_added,title,price,currency,offer_type,property_type,city,neighborhood,description,contact_info,agency_url,details_url,num_photos,date_added,site,floor,price_per_m2,ref_no
Продава 2-СТАЕН,239 900 EUR,1b173625748738800,"град София, Оборище","82 кв.м, 3-ти ет. от 6, Лок.отопл., Тухла 2015 г., Агенция за недвижими имоти Реа Хоум Ви представя двустаен апартамент в кв. Оборище. Жилището е чиста ..., тел.: 0879588491",0879588491,https://reahome.imot.bg/,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b173625748738800&slink=bjaqz2&f1=1,10,2025-01-10 18:02:05.452100,Продава 2-СТАЕН,239900,EUR,Продава,PropertyType.DVUSTAEN,град София,Оборище,"82 кв.м, 3-ти ет. от 6, Лок.отопл., Тухла 2015 г., Агенция за недвижими имоти Реа Хоум Ви представя двустаен апартамент в кв. Оборище. Жилището е чиста ..., тел.: 0879588491",0879588491,https://reahome.imot.bg/,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b173625748738800&slink=bjaqz2&f1=1,10,2025-01-10 18:02:05.452100,Site.IMOTBG,,,1b173625748738800
Продава 2-СТАЕН,96 125 EUR,1b171679284687012,"град София, Подуяне","54 кв.м, бул. Ботевградско шосе, Партер от 7, Тухла 2026 г., Инвестиционна компания Юнивърсъл представя: Жилищен комплекс 'Железни врата'. Етап: Акт 14 сграда 4. ..., тел.: 0893614202",0893614202,https://universalbg.imot.bg/,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b171679284687012&slink=bjaqz2&f1=1,2,2025-01-10 18:02:05.452390,Продава 2-СТАЕН,96125,EUR,Продава,PropertyType.DVUSTAEN,град София,Подуяне,"54 кв.м, бул. Ботевградско шосе, Партер от 7, Тухла 2026 г., Инвестиционна компания Юнивърсъл представя: Жилищен комплекс 'Железни врата'. Етап: Акт 14 сграда 4. ..., тел.: 0893614202",0893614202,https://universalbg.imot.bg/,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b171679284687012&slink=bjaqz2&f1=1,2,2025-01-10 18:02:05.452390,Site.IMOTBG,,,1b171679284687012
Продава 2-СТАЕН,117 670 EUR,1b167697329148194,"град София, Подуяне","68 кв.м, бул. Ботевградско шосе, 6-ти ет. от 7, Лок.отопл., Тухла 2026 г., Инвестиционна компания Юнивърсъл представя: Жилищен комплекс  'Железни врата'. Етап: Акт 14 сграда 4 ..., тел.: 0893614202",0893614202,https://universalbg.imot.bg/,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b167697329148194&slink=bjaqz2&f1=1,5,2025-01-10 18:02:05.452679,Продава 2-СТАЕН,117670,EUR,Продава,PropertyType.DVUSTAEN,град София,Подуяне,"68 кв.м, бул. Ботевградско шосе, 6-ти ет. от 7, Лок.отопл., Тухла 2026 г., Инвестиционна компания Юнивърсъл представя: Жилищен комплекс  'Железни врата'. Етап: Акт 14 сграда 4 ..., тел.: 0893614202",0893614202,https://universalbg.imot.bg/,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b167697329148194&slink=bjaqz2&f1=1,5,2025-01-10 18:02:05.452679,Site.IMOTBG,,,1b167697329148194
Продава 2-СТАЕН,118 940 EUR,1b173433614177312,"град София, Подуяне","59 кв.м, Партер от 10, ТЕЦ, Тухла 2024 г., Продава се ПРОСТОРЕН ДВУСТАЕН АПАРТАМЕНТ  град София, кв. Подуяне Цена: 118,940 евро (2,000 евро/кв. ..., тел.: 0876986387",0876986387,https://none/,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b173433614177312&slink=bjaqz2&f1=1,17,2025-01-10 18:02:05.452977,Продава 2-СТАЕН,118940,EUR,Продава,PropertyType.DVUSTAEN,град София,Подуяне,"59 кв.м, Партер от 10, ТЕЦ, Тухла 2024 г., Продава се ПРОСТОРЕН ДВУСТАЕН АПАРТАМЕНТ  град София, кв. Подуяне Цена: 118,940 евро (2,000 евро/кв. ..., тел.: 0876986387",0876986387,https://none/,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b173433614177312&slink=bjaqz2&f1=1,17,2025-01-10 18:02:05.452977,Site.IMOTBG,,,1b173433614177312
Продава 2-СТАЕН,119 000 EUR,1b169383197103226,"град София, Подуяне","62 кв.м, 2-ри ет. от 9, Тухла 2025 г., www.almainvest.bg град София, ул  Васил Петлешков    8.  Апартамент  1/вход Б/ ДИРЕКТНО ОТ ИНВЕСТИТО ..., тел.: 0887597532",0887597532,https://almainvest.imot.bg/,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b169383197103226&slink=bjaqz2&f1=1,7,2025-01-10 18:02:05.453303,Продава 2-СТАЕН,119000,EUR,Продава,PropertyType.DVUSTAEN,град София,Подуяне,"62 кв.м, 2-ри ет. от 9, Тухла 2025 г., www.almainvest.bg град София, ул  Васил Петлешков    8.  Апартамент  1/вход Б/ ДИРЕКТНО ОТ ИНВЕСТИТО ..., тел.: 0887597532",0887597532,https://almainvest.imot.bg/,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b169383197103226&slink=bjaqz2&f1=1,7,2025-01-10 18:02:05.453303,Site.IMOTBG,,,1b169383197103226
Продава 2-СТАЕН,119 000 EUR,1b169383233878830,"град София, Подуяне","63 кв.м, 2-ри ет. от 9, Тухла 2025 г., www.almainvest.bg град София, ул  Васил Петлешков    8.  Апартамент  3/вход Б/ ДИРЕКТНО ОТ ИНВЕСТИТО ..., тел.: 0887597532",0887597532,https://almainvest.imot.bg/,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b169383233878830&slink=bjaqz2&f1=1,7,2025-01-10 18:02:05.453592,Продава 2-СТАЕН,119000,EUR,Продава,PropertyType.DVUSTAEN,град София,Подуяне,"63 кв.м, 2-ри ет. от 9, Тухла 2025 г., www.almainvest.bg град София, ул  Васил Петлешков    8.  Апартамент  3/вход Б/ ДИРЕКТНО ОТ ИНВЕСТИТО ..., тел.: 0887597532",0887597532,https://almainvest.imot.bg/,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b169383233878830&slink=bjaqz2&f1=1,7,2025-01-10 18:02:05.453592,Site.IMOTBG,,,1b169383233878830
Продава 2-СТАЕН,135 000 EUR,1b169383373111273,"град София, Подуяне","64 кв.м, 6-ти ет. от 9, Тухла 2025 г., www.almainvest.bg град София, ул  Васил Петлешков    8.  Апартамент  25/вход А/ ДИРЕКТНО ОТ ИНВЕСТИТ ..., тел.: 0887597532",0887597532,https://almainvest.imot.bg/,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b169383373111273&slink=bjaqz2&f1=1,7,2025-01-10 18:02:05.453887,Продава 2-СТАЕН,135000,EUR,Продава,PropertyType.DVUSTAEN,град София,Подуяне,"64 кв.м, 6-ти ет. от 9, Тухла 2025 г., www.almainvest.bg град София, ул  Васил Петлешков    8.  Апартамент  25/вход А/ ДИРЕКТНО ОТ ИНВЕСТИТ ..., тел.: 0887597532",0887597532,https://almainvest.imot.bg/,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b169383373111273&slink=bjaqz2&f1=1,7,2025-01-10 18:02:05.453887,Site.IMOTBG,,,1b169383373111273
Продава 2-СТАЕН,135 000 EUR,1b172613851389252,"град София, Подуяне","68 кв.м, 5-ти ет. от 9, Тухла 2025 г., www.almainvest.bg град София, ул  Васил Петлешков    8.  Апартамент  19/вход А/ ДИРЕКТНО ОТ ИНВЕСТИТ ..., тел.: 0887597532",0887597532,https://almainvest.imot.bg/,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b172613851389252&slink=bjaqz2&f1=1,6,2025-01-10 18:02:05.454176,Продава 2-СТАЕН,135000,EUR,Продава,PropertyType.DVUSTAEN,град София,Подуяне,"68 кв.м, 5-ти ет. от 9, Тухла 2025 г., www.almainvest.bg град София, ул  Васил Петлешков    8.  Апартамент  19/вход А/ ДИРЕКТНО ОТ ИНВЕСТИТ ..., тел.: 0887597532",0887597532,https://almainvest.imot.bg/,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b172613851389252&slink=bjaqz2&f1=1,6,2025-01-10 18:02:05.454176,Site.IMOTBG,,,1b172613851389252
Продава 2-СТАЕН,139 000 EUR,1b172614194142131,"град София, Подуяне","69 кв.м, 5-ти ет. от 9, Тухла 2025 г., www.almainvest.bg град София, ул  Васил Петлешков    8.  Апартамент  19/вход Б/ ДИРЕКТНО ОТ ИНВЕСТИТ ..., тел.: 0887597532",0887597532,https://almainvest.imot.bg/,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b172614194142131&slink=bjaqz2&f1=1,6,2025-01-10 18:02:05.454473,Продава 2-СТАЕН,139000,EUR,Продава,PropertyType.DVUSTAEN,град София,Подуяне,"69 кв.м, 5-ти ет. от 9, Тухла 2025 г., www.almainvest.bg град София, ул  Васил Петлешков    8.  Апартамент  19/вход Б/ ДИРЕКТНО ОТ ИНВЕСТИТ ..., тел.: 0887597532",0887597532,https://almainvest.imot.bg/,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b172614194142131&slink=bjaqz2&f1=1,6,2025-01-10 18:02:05.454473,Site.IMOTBG,,,1b172614194142131
Продава 2-СТАЕН,145 000 EUR,1b169382818238463,"град София, Подуяне","69 кв.м, 7-ми ет. от 9, Тухла 2025 г., www.almainvest.bg град София, ул  Васил Петлешков    8.  Апартамент  26/вход A/ ДИРЕКТНО ОТ ИНВЕСТИТ ..., тел.: 0887597532",0887597532,https://almainvest.imot.bg/,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b169382818238463&slink=bjaqz2&f1=1,7,2025-01-10 18:02:05.454764,Продава 2-СТАЕН,145000,EUR,Продава,PropertyType.DVUSTAEN,град София,Подуяне,"69 кв.м, 7-ми ет. от 9, Тухла 2025 г., www.almainvest.bg град София, ул  Васил Петлешков    8.  Апартамент  26/вход A/ ДИРЕКТНО ОТ ИНВЕСТИТ ..., тел.: 0887597532",0887597532,https://almainvest.imot.bg/,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b169382818238463&slink=bjaqz2&f1=1,7,2025-01-10 18:02:05.454764,Site.IMOTBG,,,1b169382818238463
Продава 2-СТАЕН,145 000 EUR,1b172613789756023,"град София, Подуяне","77 кв.м, 3-ти ет. от 9, Тухла 2025 г., www.almainvest.bg град София, ул  Васил Петлешков    8.  Апартамент  8/вход А/ ДИРЕКТНО ОТ ИНВЕСТИТО ..., тел.: 0887597532",0887597532,https://almainvest.imot.bg/,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b172613789756023&slink=bjaqz2&f1=1,6,2025-01-10 18:02:05.455056,Продава 2-СТАЕН,145000,EUR,Продава,PropertyType.DVUSTAEN,град София,Подуяне,"77 кв.м, 3-ти ет. от 9, Тухла 2025 г., www.almainvest.bg град София, ул  Васил Петлешков    8.  Апартамент  8/вход А/ ДИРЕКТНО ОТ ИНВЕСТИТО ..., тел.: 0887597532",0887597532,https://almainvest.imot.bg/,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b172613789756023&slink=bjaqz2&f1=1,6,2025-01-10 18:02:05.455056,Site.IMOTBG,,,1b172613789756023
Продава 2-СТАЕН,149 000 EUR,1b169382744895660,"град София, Подуяне","80 кв.м, 2-ри ет. от 9, Тухла 2025 г., www.almainvest.bg град София, ул  Васил Петлешков    8.  Апартамент  3/вход А/ ДИРЕКТНО ОТ ИНВЕСТИТО ..., тел.: 0887597532",0887597532,https://almainvest.imot.bg/,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b169382744895660&slink=bjaqz2&f1=1,7,2025-01-10 18:02:05.455347,Продава 2-СТАЕН,149000,EUR,Продава,PropertyType.DVUSTAEN,град София,Подуяне,"80 кв.м, 2-ри ет. от 9, Тухла 2025 г., www.almainvest.bg град София, ул  Васил Петлешков    8.  Апартамент  3/вход А/ ДИРЕКТНО ОТ ИНВЕСТИТО ..., тел.: 0887597532",0887597532,https://almainvest.imot.bg/,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b169382744895660&slink=bjaqz2&f1=1,7,2025-01-10 18:02:05.455347,Site.IMOTBG,,,1b169382744895660
Продава 2-СТАЕН,157 000 EUR,1b172614271204750,"град София, Подуяне","76 кв.м, 6-ти ет. от 9, Тухла 2025 г., www.almainvest.bg град София, ул  Васил Петлешков    8.  Апартамент  21/вход Б/ ДИРЕКТНО ОТ ИНВЕСТИТ ..., тел.: 0887597532",0887597532,https://almainvest.imot.bg/,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b172614271204750&slink=bjaqz2&f1=1,7,2025-01-10 18:02:05.455637,Продава 2-СТАЕН,157000,EUR,Продава,PropertyType.DVUSTAEN,град София,Подуяне,"76 кв.м, 6-ти ет. от 9, Тухла 2025 г., www.almainvest.bg град София, ул  Васил Петлешков    8.  Апартамент  21/вход Б/ ДИРЕКТНО ОТ ИНВЕСТИТ ..., тел.: 0887597532",0887597532,https://almainvest.imot.bg/,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b172614271204750&slink=bjaqz2&f1=1,7,2025-01-10 18:02:05.455637,Site.IMOTBG,,,1b172614271204750
Продава 2-СТАЕН,179 232 EUR,1b173433586674589,"град София, Подуяне","75 кв.м, 6-ти ет. от 10, ТЕЦ, Тухла 2024 г., Продава се ПРОСТОРЕН И УЮТЕН 2-СТАЕН АПАРТАМЕНТ с изглед към Витоша  град София, кв. Подуяне Цена: 1 ..., тел.: 0876986387",0876986387,https://none/,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b173433586674589&slink=bjaqz2&f1=1,14,2025-01-10 18:02:05.455917,Продава 2-СТАЕН,179232,EUR,Продава,PropertyType.DVUSTAEN,град София,Подуяне,"75 кв.м, 6-ти ет. от 10, ТЕЦ, Тухла 2024 г., Продава се ПРОСТОРЕН И УЮТЕН 2-СТАЕН АПАРТАМЕНТ с изглед към Витоша  град София, кв. Подуяне Цена: 1 ..., тел.: 0876986387",0876986387,https://none/,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b173433586674589&slink=bjaqz2&f1=1,14,2025-01-10 18:02:05.455917,Site.IMOTBG,,,1b173433586674589
Продава 2-СТАЕН,205 000 EUR,1b173212842610370,"град София, Редута","72 кв.м, 3-ти ет. от 6, ТЕЦ, Тухла 2009 г., Продава двустаен 72кв.м. със статут на ателие. Външно паркомясто и мазе. Нова сграда с акт 16 от 200 ..., тел.: 0877233864",0877233864,https://none/,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b173212842610370&slink=bjaqz2&f1=1,14,2025-01-10 18:02:05.456230,Продава 2-СТАЕН,205000,EUR,Продава,PropertyType.DVUSTAEN,град София,Редута,"72 кв.м, 3-ти ет. от 6, ТЕЦ, Тухла 2009 г., Продава двустаен 72кв.м. със статут на ателие. Външно паркомясто и мазе. Нова сграда с акт 16 от 200 ..., тел.: 0877233864",0877233864,https://none/,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b173212842610370&slink=bjaqz2&f1=1,14,2025-01-10 18:02:05.456230,Site.IMOTBG,,,1b173212842610370
Продава 2-СТАЕН,243 000 EUR,1b172172235333352,"град София, Редута","116 кв.м, ул. Каймакчалан, 6-ти ет. от 7, ТЕЦ, Тухла 2024 г., От собственик! С Акт 16! Панорамен апартамент, в най-предпочитаната част на кв. Редута, ул. Каймакча ..., тел.: 0887253395",0887253395,https://megapolis.imot.bg/,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b172172235333352&slink=bjaqz2&f1=1,17,2025-01-10 18:02:05.456547,Продава 2-СТАЕН,243000,EUR,Продава,PropertyType.DVUSTAEN,град София,Редута,"116 кв.м, ул. Каймакчалан, 6-ти ет. от 7, ТЕЦ, Тухла 2024 г., От собственик! С Акт 16! Панорамен апартамент, в най-предпочитаната част на кв. Редута, ул. Каймакча ..., тел.: 0887253395",0887253395,https://megapolis.imot.bg/,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b172172235333352&slink=bjaqz2&f1=1,17,2025-01-10 18:02:05.456547,Site.IMOTBG,,,1b172172235333352
Продава 3-СТАЕН,445 000 EUR,1c173442509776872,"град София, Докторски паметник","94 кв.м, бул. Янко Сакъзов, 1-ви ет. от 5, ТЕЦ, Тухла 1962 г., Представяме Ви прекрасен тристаен апартамент, находящ се в отлично поддържана тухлена кооперация в е ..., тел.: 0899995955",0899995955,https://none/,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c173442509776872&slink=bjaqz2&f1=1,17,2025-01-10 18:02:05.456827,Продава 3-СТАЕН,445000,EUR,Продава,PropertyType.TRISTAEN,град София,Докторски паметник,"94 кв.м, бул. Янко Сакъзов, 1-ви ет. от 5, ТЕЦ, Тухла 1962 г., Представяме Ви прекрасен тристаен апартамент, находящ се в отлично поддържана тухлена кооперация в е ..., тел.: 0899995955",0899995955,https://none/,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c173442509776872&slink=bjaqz2&f1=1,17,2025-01-10 18:02:05.456827,Site.IMOTBG,,,1c173442509776872
