imotbg_title,imotbg_price,imotbg_listing_id,imotbg_location,imotbg_description,imotbg_contact_info,imotbg_agency_url,imotbg_details_url,imotbg_num_photos,imotbg_date_added,title,price,currency,offer_type,property_type,city,neighborhood,description,contact_info,agency_url,details_url,num_photos,date_added,site,floor,price_per_m2,ref_no
Продава 3-СТАЕН,400 377 EUR,1c173382483370044,"град София, Докторски паметник","111 кв.м, 6-ти ет. от 7, ТЕЦ, Тухла 2026 г., LUXIMMO FINEST ESTATES: www.luximmo.bg Представяме Ви тристаен апартамент за продажба в новострояща  ..., тел.: 0882817580",0882817580,https://luximmo.imot.bg/,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c173382483370044&slink=bi18s2&f1=1,6,2025-01-03 18:02:29.656587,Продава 3-СТАЕН,400377,EUR,Продава,PropertyType.TRISTAEN,град София,Докторски паметник,"111 кв.м, 6-ти ет. от 7, ТЕЦ, Тухла 2026 г., LUXIMMO FINEST ESTATES: www.luximmo.bg Представяме Ви тристаен апартамент за продажба в новострояща  ..., тел.: 0882817580",0882817580,https://luximmo.imot.bg/,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c173382483370044&slink=bi18s2&f1=1,6,2025-01-03 18:02:29.656587,Site.IMOTBG,,,1c173382483370044
Продава 3-СТАЕН,445 000 EUR,1c173442509776872,"град София, Докторски паметник","94 кв.м, бул. Янко Сакъзов, 1-ви ет. от 5, ТЕЦ, Тухла 1962 г., Представяме Ви прекрасен тристаен апартамент, находящ се в отлично поддържана тухлена кооперация в е ..., тел.: 0899995955",0899995955,https://none/,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c173442509776872&slink=bi18s2&f1=1,17,2025-01-03 18:02:29.656869,Продава 3-СТАЕН,445000,EUR,Продава,PropertyType.TRISTAEN,град София,Докторски паметник,"94 кв.м, бул. Янко Сакъзов, 1-ви ет. от 5, ТЕЦ, Тухла 1962 г., Представяме Ви прекрасен тристаен апартамент, находящ се в отлично поддържана тухлена кооперация в е ..., тел.: 0899995955",0899995955,https://none/,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c173442509776872&slink=bi18s2&f1=1,17,2025-01-03 18:02:29.656869,Site.IMOTBG,,,1c173442509776872
Продава 3-СТАЕН,539 999 EUR,1c173191725317760,"град София, Докторски паметник","96 кв.м, 2-ри ет. от 4, ТЕЦ, Имаме удоволствието да Ви представим аристократичен тристаен апартамент, ситуиран в поддържана сград ..., тел.: 0878571581",0878571581,https://everdream_2023.imot.bg/,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c173191725317760&slink=bi18s2&f1=1,11,2025-01-03 18:02:29.657190,Продава 3-СТАЕН,539999,EUR,Продава,PropertyType.TRISTAEN,град София,Докторски паметник,"96 кв.м, 2-ри ет. от 4, ТЕЦ, Имаме удоволствието да Ви представим аристократичен тристаен апартамент, ситуиран в поддържана сград ..., тел.: 0878571581",0878571581,https://everdream_2023.imot.bg/,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c173191725317760&slink=bi18s2&f1=1,11,2025-01-03 18:02:29.657190,Site.IMOTBG,,,1c173191725317760
Продава 3-СТАЕН,Цена при запитване,1c161548430351810,"град София, Докторски паметник","150 кв.м, бул. Цар Освободител, 2-ри ет. от 5, ТЕЦ, Тухла 1950 г., Цена 1 250 000 евро. Изключително рядък за съвременните стандарти имот, следващ интериора на модерно ..., тел.: 0897944445",0897944445,https://partners.imot.bg/,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c161548430351810&slink=bi18s2&f1=1,17,2025-01-03 18:02:29.657485,Продава 3-СТАЕН,,,Продава,PropertyType.TRISTAEN,град София,Докторски паметник,"150 кв.м, бул. Цар Освободител, 2-ри ет. от 5, ТЕЦ, Тухла 1950 г., Цена 1 250 000 евро. Изключително рядък за съвременните стандарти имот, следващ интериора на модерно ..., тел.: 0897944445",0897944445,https://partners.imot.bg/,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c161548430351810&slink=bi18s2&f1=1,17,2025-01-03 18:02:29.657485,Site.IMOTBG,,,1c161548430351810
Продава 3-СТАЕН,395 000 EUR,1c171645227535234,"град София, Изток","107 кв.м, 2-ри ет. от 6, ТЕЦ, Тухла 2011 г., LUXIMMO FINEST ESTATES: www.luximmo.bg LUXIMMO представя ексклузивно на вашето внимание просторен и  ..., тел.: 0988170844",0988170844,https://luximmo.imot.bg/,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c171645227535234&slink=bi18s2&f1=1,4,2025-01-03 18:02:29.657774,Продава 3-СТАЕН,395000,EUR,Продава,PropertyType.TRISTAEN,град София,Изток,"107 кв.м, 2-ри ет. от 6, ТЕЦ, Тухла 2011 г., LUXIMMO FINEST ESTATES: www.luximmo.bg LUXIMMO представя ексклузивно на вашето внимание просторен и  ..., тел.: 0988170844",0988170844,https://luximmo.imot.bg/,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c171645227535234&slink=bi18s2&f1=1,4,2025-01-03 18:02:29.657774,Site.IMOTBG,,,1c171645227535234
Продава 3-СТАЕН,237 000 EUR,1c172768407985605,"град София, Оборище","93 кв.м, 2-ри ет. от 5, Тухла 2023 г., Локация: на 6 мин. от Президентството, ул. Симеон и Будапеща, просторен двустаен с опция за отделяне ..., тел.: 0887921557",0887921557,https://none/,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c172768407985605&slink=bi18s2&f1=1,14,2025-01-03 18:02:29.658062,Продава 3-СТАЕН,237000,EUR,Продава,PropertyType.TRISTAEN,град София,Оборище,"93 кв.м, 2-ри ет. от 5, Тухла 2023 г., Локация: на 6 мин. от Президентството, ул. Симеон и Будапеща, просторен двустаен с опция за отделяне ..., тел.: 0887921557",0887921557,https://none/,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c172768407985605&slink=bi18s2&f1=1,14,2025-01-03 18:02:29.658062,Site.IMOTBG,,,1c172768407985605
Продава 3-СТАЕН,272 800 EUR,1c172006808931462,"град София, Оборище","124 кв.м, 4-ти ет. от 7, Лок.отопл., Тухла 2025 г., Представяме тристаен апартамент за продажба в новострояща се седеметажна сграда, находяща се на бул. ..., тел.: 0888861415",0888861415,https://martan.imot.bg/,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c172006808931462&slink=bi18s2&f1=1,,2025-01-03 18:02:29.658409,Продава 3-СТАЕН,272800,EUR,Продава,PropertyType.TRISTAEN,град София,Оборище,"124 кв.м, 4-ти ет. от 7, Лок.отопл., Тухла 2025 г., Представяме тристаен апартамент за продажба в новострояща се седеметажна сграда, находяща се на бул. ..., тел.: 0888861415",0888861415,https://martan.imot.bg/,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c172006808931462&slink=bi18s2&f1=1,,2025-01-03 18:02:29.658409,Site.IMOTBG,,,1c172006808931462
Продава 3-СТАЕН,281 600 EUR,1c173363972361639,"град София, Оборище","128 кв.м, 5-ти ет. от 7, Лок.отопл., Тухла 2025 г., Представяме тристаен апартамент за продажба в новострояща се седеметажна сграда, находяща се на бул. ..., тел.: 0888861415",0888861415,https://martan.imot.bg/,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c173363972361639&slink=bi18s2&f1=1,,2025-01-03 18:02:29.658716,Продава 3-СТАЕН,281600,EUR,Продава,PropertyType.TRISTAEN,град София,Оборище,"128 кв.м, 5-ти ет. от 7, Лок.отопл., Тухла 2025 г., Представяме тристаен апартамент за продажба в новострояща се седеметажна сграда, находяща се на бул. ..., тел.: 0888861415",0888861415,https://martan.imot.bg/,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c173363972361639&slink=bi18s2&f1=1,,2025-01-03 18:02:29.658716,Site.IMOTBG,,,1c173363972361639
Продава 3-СТАЕН,355 200 EUR,1c173434103252607,"град София, Оборище","96 кв.м, 2-ри ет. от 5, Тухла 1968 г., 446811 Предлагам за продажба четиристаен (преустроен от тристаен), напълно обзаведен апартамент на у ..., тел.: 0883940537",0883940537,https://mirela.imot.bg/,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c173434103252607&slink=bi18s2&f1=1,16,2025-01-03 18:02:29.658998,Продава 3-СТАЕН,355200,EUR,Продава,PropertyType.TRISTAEN,град София,Оборище,"96 кв.м, 2-ри ет. от 5, Тухла 1968 г., 446811 Предлагам за продажба четиристаен (преустроен от тристаен), напълно обзаведен апартамент на у ..., тел.: 0883940537",0883940537,https://mirela.imot.bg/,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c173434103252607&slink=bi18s2&f1=1,16,2025-01-03 18:02:29.658998,Site.IMOTBG,,,1c173434103252607
Продава 3-СТАЕН,395 000 EUR,1c171862320170137,"град София, Оборище","109 кв.м, ул. Проф. Асен Златаров, 1-ви ет. от 5, ТЕЦ, Агенция 'ИНМОБИЛИА ООД' предлага на Вашето внимание тристаен апартамент на една от най- луксозните у ..., тел.: 0898712495",0898712495,https://inmobilia.imot.bg/,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c171862320170137&slink=bi18s2&f1=1,17,2025-01-03 18:02:29.659282,Продава 3-СТАЕН,395000,EUR,Продава,PropertyType.TRISTAEN,град София,Оборище,"109 кв.м, ул. Проф. Асен Златаров, 1-ви ет. от 5, ТЕЦ, Агенция 'ИНМОБИЛИА ООД' предлага на Вашето внимание тристаен апартамент на една от най- луксозните у ..., тел.: 0898712495",0898712495,https://inmobilia.imot.bg/,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c171862320170137&slink=bi18s2&f1=1,17,2025-01-03 18:02:29.659282,Site.IMOTBG,,,1c171862320170137
Продава 3-СТАЕН,330 000 EUR,1c173515431274603,"град София, Хладилника","96 кв.м, ул. Кишинев, 4-ти ет. от 6, Тухла 2002 г., Просторен, светъл, тристаен апартамент, напълно завършен и напълно обзаведен. С нова дограма, естест ..., тел.: 0885503549",0885503549,https://none/,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c173515431274603&slink=bi18s2&f1=1,17,2025-01-03 18:02:29.659563,Продава 3-СТАЕН,330000,EUR,Продава,PropertyType.TRISTAEN,град София,Хладилника,"96 кв.м, ул. Кишинев, 4-ти ет. от 6, Тухла 2002 г., Просторен, светъл, тристаен апартамент, напълно завършен и напълно обзаведен. С нова дограма, естест ..., тел.: 0885503549",0885503549,https://none/,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c173515431274603&slink=bi18s2&f1=1,17,2025-01-03 18:02:29.659563,Site.IMOTBG,,,1c173515431274603
Продава 4-СТАЕН,380 000 EUR,1d173509582374015,"град София, Докторски паметник","86 кв.м, 5-ти ет. от 6, Ексклузивно! Слънчев и панорамен апартамент на любимата за столичани локация - Докторска градина. Жи ..., тел.: 0892545982",0892545982,https://south_park.imot.bg/,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1d173509582374015&slink=bi18s2&f1=1,17,2025-01-03 18:02:29.659906,Продава 4-СТАЕН,380000,EUR,Продава,PropertyType.CHETIRISTAEN,град София,Докторски паметник,"86 кв.м, 5-ти ет. от 6, Ексклузивно! Слънчев и панорамен апартамент на любимата за столичани локация - Докторска градина. Жи ..., тел.: 0892545982",0892545982,https://south_park.imot.bg/,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1d173509582374015&slink=bi18s2&f1=1,17,2025-01-03 18:02:29.659906,Site.IMOTBG,,,1d173509582374015
Продава 4-СТАЕН,870 000 EUR,1d173196122250300,"град София, Докторски паметник","145 кв.м, ул. Кракра, 4-ти ет. от 6, ТЕЦ, Тухла 1934 г., Прайм  имоти има удоволствието и привилегията да представи на вниманието на заинтересованите един из ..., тел.: 0888347090",0888347090,https://prime_estate.imot.bg/,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1d173196122250300&slink=bi18s2&f1=1,16,2025-01-03 18:02:29.660214,Продава 4-СТАЕН,870000,EUR,Продава,PropertyType.CHETIRISTAEN,град София,Докторски паметник,"145 кв.м, ул. Кракра, 4-ти ет. от 6, ТЕЦ, Тухла 1934 г., Прайм  имоти има удоволствието и привилегията да представи на вниманието на заинтересованите един из ..., тел.: 0888347090",0888347090,https://prime_estate.imot.bg/,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1d173196122250300&slink=bi18s2&f1=1,16,2025-01-03 18:02:29.660214,Site.IMOTBG,,,1d173196122250300
Продава 4-СТАЕН,650 000 EUR,1d172984680830411,"град София, Изток","197 кв.м, 2-ри ет. от 8, ТЕЦ, LUXIMMO FINEST ESTATES: www.luximmo.bg Ексклузивно представяме супер просторен и уютен, четиристаен  ..., тел.: 0884657885",0884657885,https://luximmo.imot.bg/,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1d172984680830411&slink=bi18s2&f1=1,14,2025-01-03 18:02:29.660521,Продава 4-СТАЕН,650000,EUR,Продава,PropertyType.CHETIRISTAEN,град София,Изток,"197 кв.м, 2-ри ет. от 8, ТЕЦ, LUXIMMO FINEST ESTATES: www.luximmo.bg Ексклузивно представяме супер просторен и уютен, четиристаен  ..., тел.: 0884657885",0884657885,https://luximmo.imot.bg/,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1d172984680830411&slink=bi18s2&f1=1,14,2025-01-03 18:02:29.660521,Site.IMOTBG,,,1d172984680830411
Продава 4-СТАЕН,363 000 EUR,1d173519849994909,"град София, Оборище","165 кв.м, 7-ми ет. от 7, Лок.отопл., Тухла 2025 г., Представяме четиристаен апартамент за продажба в новострояща се седеметажна сграда, находяща се на б ..., тел.: 0888861415",0888861415,https://martan.imot.bg/,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1d173519849994909&slink=bi18s2&f1=1,,2025-01-03 18:02:29.660831,Продава 4-СТАЕН,363000,EUR,Продава,PropertyType.CHETIRISTAEN,град София,Оборище,"165 кв.м, 7-ми ет. от 7, Лок.отопл., Тухла 2025 г., Представяме четиристаен апартамент за продажба в новострояща се седеметажна сграда, находяща се на б ..., тел.: 0888861415",0888861415,https://martan.imot.bg/,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1d173519849994909&slink=bi18s2&f1=1,,2025-01-03 18:02:29.660831,Site.IMOTBG,,,1d173519849994909
Продава 4-СТАЕН,636 000 EURЦената е без ДДС,1d167994115301068,"град София, Оборище","175 кв.м, 9-ти ет. от 10, ТЕЦ, Тухла 2023 г., Директно от инвеститора!!!Без комисион! На Вашето внимание предлагаме новата ни многофункционална сг ..., тел.: 0888414711",0888414711,https://none/,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1d167994115301068&slink=bi18s2&f1=1,3,2025-01-03 18:02:29.661120,Продава 4-СТАЕН,636000,EUR,Продава,PropertyType.CHETIRISTAEN,град София,Оборище,"175 кв.м, 9-ти ет. от 10, ТЕЦ, Тухла 2023 г., Директно от инвеститора!!!Без комисион! На Вашето внимание предлагаме новата ни многофункционална сг ..., тел.: 0888414711",0888414711,https://none/,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1d167994115301068&slink=bi18s2&f1=1,3,2025-01-03 18:02:29.661120,Site.IMOTBG,,,1d167994115301068
Продава 4-СТАЕН,430 000 EUR,1d173554834374852,"град София, Хладилника","140 кв.м, 6-ти ет. от 7, Тухла 2004 г., Мезонет - 6 и 7 (последен) етаж    Разпределение - първи етаж - антре - ⁠коридор с вграден гар ..., тел.: 0877643435",0877643435,https://lexcorner.imot.bg/,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1d173554834374852&slink=bi18s2&f1=1,16,2025-01-03 18:02:29.661451,Продава 4-СТАЕН,430000,EUR,Продава,PropertyType.CHETIRISTAEN,град София,Хладилника,"140 кв.м, 6-ти ет. от 7, Тухла 2004 г., Мезонет - 6 и 7 (последен) етаж    Разпределение - първи етаж - антре - ⁠коридор с вграден гар ..., тел.: 0877643435",0877643435,https://lexcorner.imot.bg/,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1d173554834374852&slink=bi18s2&f1=1,16,2025-01-03 18:02:29.661451,Site.IMOTBG,,,1d173554834374852
Продава 4-СТАЕН,464 363 EURЦената е без ДДС,1d154696408260945,"град София, Хладилника","264 кв.м, 6-ти ет. от 6, Тухла 2024 г., Продажби директно от инвеститора, без комисиона за купувача! Сградата е с Акт 16! Представяме ви Пен ..., тел.: 0882330022",0882330022,https://husestate.imot.bg/,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1d154696408260945&slink=bi18s2&f1=1,9,2025-01-03 18:02:29.661751,Продава 4-СТАЕН,464363,EUR,Продава,PropertyType.CHETIRISTAEN,град София,Хладилника,"264 кв.м, 6-ти ет. от 6, Тухла 2024 г., Продажби директно от инвеститора, без комисиона за купувача! Сградата е с Акт 16! Представяме ви Пен ..., тел.: 0882330022",0882330022,https://husestate.imot.bg/,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1d154696408260945&slink=bi18s2&f1=1,9,2025-01-03 18:02:29.661751,Site.IMOTBG,,,1d154696408260945
Продава МНОГОСТАЕН,876 000 EUR,1e166834795792086,"град София, Оборище","260 кв.м, 7-ми ет. от 8, ТЕЦ, Тухла 1998 г., Уникален Пентхаус  ! От жилището се откриват изключителни 360 панорами към Витоша, града и парка Заи ..., тел.: 0876929339",0876929339,https://none/,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1e166834795792086&slink=bi18s2&f1=1,17,2025-01-03 18:02:29.662048,Продава МНОГОСТАЕН,876000,EUR,Продава,,град София,Оборище,"260 кв.м, 7-ми ет. от 8, ТЕЦ, Тухла 1998 г., Уникален Пентхаус  ! От жилището се откриват изключителни 360 панорами към Витоша, града и парка Заи ..., тел.: 0876929339",0876929339,https://none/,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1e166834795792086&slink=bi18s2&f1=1,17,2025-01-03 18:02:29.662048,Site.IMOTBG,,,1e166834795792086
