price_text,title,location,description,details_url,photos_text,contact_info,agency_name,agency_url,search_url,scraped_at
520 000 €1 017 031.60 лв.,Продава МЕЗОНЕТ,"град София, Белите брези","200 кв.м, ул. Проф. д-р Д. Атанасов, 5-ти ет. от 7, Въведен в експлоатация 2005 г., Чудесно място в близост до пл.Ручей!Тиха улица на комуникативно място в близост до метро, тролейбуси ..., тел.: 0898672696",//www.imot.bg/obiava-1f176070114961201-prodava-mezonet-grad-sofiya-belite-brezi-ul-prof-d-r-d-atanasov,Повече детайлии 17 снимки,0898672696,ЕТЪРНАЛ ЕСТЕЙТС ООД,//eternal.imot.bg,https://www.imot.bg/obiavi/prodazhbi/grad-sofiya/mezonet?raioni=21~22~23~57~60~63~72~80~81~85~86~120~132~146~147~6101~,2026-01-19T20:21:19.956788
599 900 €1 173 302.42 лв.,Продава МЕЗОНЕТ,"град София, Белите брези","245 кв.м, 8-ми ет. от 9, ТЕЦ, 2012 г., Билдинг Бокс предлага за продажба апартамент в един от най-предпочитаните комуникатични и същевремен ..., тел.: 0879900994",//www.imot.bg/obiava-1f175976561209230-prodava-mezonet-grad-sofiya-belite-brezi,Повече детайлии 15 снимки,0879900994,БИЛДИНГ БОКС,//buildingbox.imot.bg,https://www.imot.bg/obiavi/prodazhbi/grad-sofiya/mezonet?raioni=21~22~23~57~60~63~72~80~81~85~86~120~132~146~147~6101~,2026-01-19T20:21:19.957594
369 999 €723 655.14 лв.,Продава МЕЗОНЕТ,"град София, ж.гр.Зоопарк","302 кв.м, бул. Симеоновско шосе, 8-ми ет. от 9, ТЕЦ, Въведен в експлоатация 2001 г., ОТЛИЧНА ЛОКАЦИЯ ! ! ! ДО 'ЛОВЕН ПАРК' ! ! !  Предлагаме на вашето внимание просторен мезонет, разпол ..., тел.: 0875363330",//www.imot.bg/obiava-1f176823106331961-prodava-mezonet-grad-sofiya-zh-gr-zoopark-bul-simeonovsko-shose,Повече детайлии 8 снимки,0875363330,ХОУМ ТУ Ю ОФИС ХРИСТО БОТЕВ,//home2u.imot.bg,https://www.imot.bg/obiavi/prodazhbi/grad-sofiya/mezonet?raioni=21~22~23~57~60~63~72~80~81~85~86~120~132~146~147~6101~,2026-01-19T20:21:19.958398
692 000 €1 353 434.36 лв.,Продава МЕЗОНЕТ,"град София, Изгрев","270 кв.м, ТЕЦ, Въведен в експлоатация 2023 г., AKT 16!!! МНОГО ВИСОКО КАЧЕСТВО! Агенция за недвижими имоти ' Найс Хоум' предлага, чисто нов ..., тел.: 0878208555",//www.imot.bg/obiava-1f167525867457343-prodava-mezonet-grad-sofiya-izgrev,Повече детайлии 15 снимки,0878208555,НАЙС ХОУМ,//nice_home.imot.bg,https://www.imot.bg/obiavi/prodazhbi/grad-sofiya/mezonet?raioni=21~22~23~57~60~63~72~80~81~85~86~120~132~146~147~6101~,2026-01-19T20:21:19.959369
350 000 €684 540.50 лв.,Продава МЕЗОНЕТ,"град София, Изток","104 кв.м, ул. Антон П. Чехов, 5-ти ет. от 6, Лок.отопл., Въведен в експлоатация, МНОГО ХУБАВА ЛОКАЦИЯ! ВЪЗМОЖНОСТ ЗА ПРЕУСТРОЙСТВО! JJ Corporation предлага на Вашето внимание триста ..., тел.: 0887219224",//www.imot.bg/obiava-1f175914781730755-prodava-mezonet-grad-sofiya-iztok-ul-anton-p-chehov,Повече детайлии 17 снимки,0887219224,ДЖЕЙ И ДЖЕЙ КОРПОРЕЙШЪН ООД,//jjcorporation.imot.bg,https://www.imot.bg/obiavi/prodazhbi/grad-sofiya/mezonet?raioni=21~22~23~57~60~63~72~80~81~85~86~120~132~146~147~6101~,2026-01-19T20:21:19.960193
520 000 €1 017 031.60 лв.,Продава МЕЗОНЕТ,"град София, Изток","119 кв.м, 5-ти ет. от 5, ТЕЦ, Въведен в експлоатация, LUXIMMO FINEST ESTATES: www.luximmo.bg Представяме Ви изключителен имот   мезонет на последен етаж с ..., тел.: 0884604530",//www.imot.bg/obiava-1f175870440224327-prodava-mezonet-grad-sofiya-iztok,Повече детайлии 17 снимки,0884604530,ЛУКСИММО,//luximmo.imot.bg,https://www.imot.bg/obiavi/prodazhbi/grad-sofiya/mezonet?raioni=21~22~23~57~60~63~72~80~81~85~86~120~132~146~147~6101~,2026-01-19T20:21:19.961008
949 900 €1 857 842.92 лв.,Продава МЕЗОНЕТ,"град София, Изток","402 кв.м, ул. Акад. Методи Попов, 6-ти ет. от 6, ТЕЦ, Въведен в експлоатация 2008 г., BULGARIMMO представя на Вашето внимание стилен четиристаен тризонет в емблематична сграда в квартал  ..., тел.: 0878297660",//www.imot.bg/obiava-1f176336489049572-prodava-mezonet-grad-sofiya-iztok-ul-akad-metodi-popov,Повече детайлии 12 снимки,0878297660,БУЛГАРИМО,//bulgarimmo.imot.bg,https://www.imot.bg/obiavi/prodazhbi/grad-sofiya/mezonet?raioni=21~22~23~57~60~63~72~80~81~85~86~120~132~146~147~6101~,2026-01-19T20:21:19.961807
1 700 000 €3 324 911.00 лв.,Продава МЕЗОНЕТ,"град София, Изток","563 кв.м, 6-ти ет. от 7, ТЕЦ, Въведен в експлоатация 2019 г.,   ПОЛЮСИ предлага мезонет на атрактивна дестинация в сграда с ТОП качество, шумоизолация, каменна фа ..., тел.: 0879262008",//www.imot.bg/obiava-1f167621904566334-prodava-mezonet-grad-sofiya-iztok,Повече детайлии 6 снимки,0879262008,ПОЛЮСИ,//polusy.imot.bg,https://www.imot.bg/obiavi/prodazhbi/grad-sofiya/mezonet?raioni=21~22~23~57~60~63~72~80~81~85~86~120~132~146~147~6101~,2026-01-19T20:21:19.962614
215 000 €420 503.45 лв.,Продава МЕЗОНЕТ,"град София, Оборище","89 кв.м, 8-ми ет. от 9, ТЕЦ, Въведен в експлоатация 2022 г., Нов панорамен тристаен мезонет до пл. Родина в сграда с Акт 16 от 2022 г. Намира се до ул. Черковна, ..., тел.: 0878928703",//www.imot.bg/obiava-1f176286899440849-prodava-mezonet-grad-sofiya-oborishte,Повече детайлии 17 снимки,0878928703,ЮПИТЕР 8 ЕООД,//jupiter.imot.bg,https://www.imot.bg/obiavi/prodazhbi/grad-sofiya/mezonet?raioni=21~22~23~57~60~63~72~80~81~85~86~120~132~146~147~6101~,2026-01-19T20:21:19.963433
441 600 €863 694.53 лв.,Продава МЕЗОНЕТ,"град София, Оборище","138 кв.м, 5-ти ет. от 6, Въведен в експлоатация, - Стартиращо строителство на изискана нова сграда в района на ул. Драговица , в близост до mall ' Се ..., тел.: 0877 613 094",//www.imot.bg/obiava-1f176781298547975-prodava-mezonet-grad-sofiya-oborishte,Повече детайлии 3 снимки,0877 613 094,ЕКСПЕРТ ЕСТЕЙТ ГРУП,//expertbrokers.imot.bg,https://www.imot.bg/obiavi/prodazhbi/grad-sofiya/mezonet?raioni=21~22~23~57~60~63~72~80~81~85~86~120~132~146~147~6101~,2026-01-19T20:21:19.964251
549 000 €1 073 750.67 лв.,Продава МЕЗОНЕТ,"град София, Оборище","200 кв.м, 5-ти ет. от 6, ТЕЦ, Въведен в експлоатация 2004 г., ЕКСКЛУЗИВЕН НАПЪЛНО ОБЗАВЕДЕН,ГОТОВ ЗА НАНАСЯНЕ МЕЗОНЕТ С ПАНОРАМНА ГЛЕДКА В СЪРЦЕТО НА ОБОРИЩЕ! Пре ..., тел.: 0888006716",//www.imot.bg/obiava-1f174903021906083-prodava-mezonet-grad-sofiya-oborishte,Повече детайлии 11 снимки,0888006716,ХУБЧЕВ ПРОПЪРТИС ЕООД,//hubchev.imot.bg,https://www.imot.bg/obiavi/prodazhbi/grad-sofiya/mezonet?raioni=21~22~23~57~60~63~72~80~81~85~86~120~132~146~147~6101~,2026-01-19T20:21:19.965068
1 962 000 €3 837 338.46 лв.,Продава МЕЗОНЕТ,"град София, Оборище","467 кв.м, 13-ти ет. от 14, ТЕЦ, Ще бъде въведен в експлоатация 2026 г., First Estates има огромното удоволствие да Ви представи най-новия луксозен жилищен комплекс, сгушен  ..., тел.: 070015151",//www.imot.bg/obiava-1f169926289352630-prodava-mezonet-grad-sofiya-oborishte,Повече детайлии 17 снимки,070015151,ФЪРСТ ЕСТЕЙТС,//first_estates.imot.bg,https://www.imot.bg/obiavi/prodazhbi/grad-sofiya/mezonet?raioni=21~22~23~57~60~63~72~80~81~85~86~120~132~146~147~6101~,2026-01-19T20:21:19.965897
Цена при запитване,Продава МЕЗОНЕТ,"град София, Оборище","350 кв.м, 6-ти ет. от 7, ТЕЦ, 2017 г., Референтен номер  24824  DELUXE REALTY има удоволствието да Ви представи уникален луксозно обзаведен ..., тел.: 0883 093 093",//www.imot.bg/obiava-1f168638602574423-prodava-mezonet-grad-sofiya-oborishte,Повече детайлии 16 снимки,0883 093 093,ДЕЛУКС ПРОПЪРТИС,//deluxeproperties.imot.bg,https://www.imot.bg/obiavi/prodazhbi/grad-sofiya/mezonet?raioni=21~22~23~57~60~63~72~80~81~85~86~120~132~146~147~6101~,2026-01-19T20:21:19.966690
215 000 €420 503.45 лв.,Продава МЕЗОНЕТ,"град София, Подуяне","89 кв.м, ул. Черковна, 8-ми ет. от 9, ТЕЦ, Въведен в експлоатация 2022 г., Нов панорамен тристаен мезонет до пл. Родина в сграда с Акт 16 от 2022 г. Намира се до ул. Черковна, ..., тел.: 0878928703",//www.imot.bg/obiava-1f176286856886831-prodava-mezonet-grad-sofiya-poduyane-ul-cherkovna,Повече детайлии 17 снимки,0878928703,ЮПИТЕР 8 ЕООД,//jupiter.imot.bg,https://www.imot.bg/obiavi/prodazhbi/grad-sofiya/mezonet?raioni=21~22~23~57~60~63~72~80~81~85~86~120~132~146~147~6101~,2026-01-19T20:21:19.967498
700 000 €1 369 081.00 лв.,Продава МЕЗОНЕТ,"град София, Подуяне","183 кв.м, 3-ти ет. от 4, 2010 г., Агенция Кибела предлага мезонет, с разпределение: на първото ниво е разположена просторна трапезария ..., тел.: 0893372070",//www.imot.bg/obiava-1f173436897427102-prodava-mezonet-grad-sofiya-poduyane,Повече детайлии 17 снимки,0893372070,КИБЕЛА,//kibela_homes123.imot.bg,https://www.imot.bg/obiavi/prodazhbi/grad-sofiya/mezonet?raioni=21~22~23~57~60~63~72~80~81~85~86~120~132~146~147~6101~,2026-01-19T20:21:19.968306
335 000 €655 203.05 лв.,Продава МЕЗОНЕТ,"град София, Редута","100 кв.м, ул. Живко Николов, 1-ви ет. от 5, ТЕЦ, Въведен в експлоатация 2000 г., Апартамента се намира в сграда с разрешение за ползване от 2000 година, която е с отлично поддържани ..., тел.: 0892505987",//www.imot.bg/obiava-1f176170810753746-prodava-mezonet-grad-sofiya-reduta-ul-zhivko-nikolov,Повече детайлии 14 снимки,0892505987,ЯВЛЕНА ЦЕНТРАЛЕН ОФИС,//yavlena.imot.bg,https://www.imot.bg/obiavi/prodazhbi/grad-sofiya/mezonet?raioni=21~22~23~57~60~63~72~80~81~85~86~120~132~146~147~6101~,2026-01-19T20:21:19.969097
375 000 €733 436.25 лв.,Продава МЕЗОНЕТ,"град София, Редута","144 кв.м, 5-ти ет. от 6, Въведен в експлоатация 2004 г., Имаме удоволствието да ви предложим мезонет ,разположен на 5/6ет. На пъро ниво: дневна,самостоятелна ..., тел.: 0888705192",//www.imot.bg/obiava-1f175334955333242-prodava-mezonet-grad-sofiya-reduta,Повече детайлии 15 снимки,0888705192,ИМОИНВЕСТ-ЛУКС ИМОТИ ООД,//imoinvest.imot.bg,https://www.imot.bg/obiavi/prodazhbi/grad-sofiya/mezonet?raioni=21~22~23~57~60~63~72~80~81~85~86~120~132~146~147~6101~,2026-01-19T20:21:19.969909
427 500 €836 117.33 лв.,Продава МЕЗОНЕТ,"град София, Редута","171 кв.м, 5-ти ет. от 5, Въведен в експлоатация, Оферта 2905 🏡 Ара Естейт предлага за продажба просторен многостаен мезонет в един от най-тих ..., тел.: 0885772442",//www.imot.bg/obiava-1f176010030088712-prodava-mezonet-grad-sofiya-reduta,Повече детайлии 15 снимки,0885772442,АРА ЕСТЕЙТ,//domikandk.imot.bg,https://www.imot.bg/obiavi/prodazhbi/grad-sofiya/mezonet?raioni=21~22~23~57~60~63~72~80~81~85~86~120~132~146~147~6101~,2026-01-19T20:21:19.970704
465 000 €909 460.95 лв.,Продава МЕЗОНЕТ,"град София, Стрелбище","183 кв.м, Въведен в експлоатация, 'Първа Инвестиционна Банка' АД предлага за продажба: Мезонет  Адрес: гр. София, ж.к. Стрелбище, ул.  ..., тел.: 028002182",//www.imot.bg/obiava-1f176172802393960-prodava-mezonet-grad-sofiya-strelbishte,Повече детайлии 17 снимки,028002182,ПИБ АД,//fibank37.imot.bg,https://www.imot.bg/obiavi/prodazhbi/grad-sofiya/mezonet?raioni=21~22~23~57~60~63~72~80~81~85~86~120~132~146~147~6101~,2026-01-19T20:21:19.971511
1 104 425 €2 160 067.55 лв.,Продава МЕЗОНЕТ,"град София, Стрелбище","316 кв.м, 8-ми ет. от 8, Билдинг Бокс предлага за продажба многостаен мезонет находящ се на 7-ми и 8-ми надпартерни етажи в к ..., тел.: 0879900994",//www.imot.bg/obiava-1f174040493089200-prodava-mezonet-grad-sofiya-strelbishte,Повече детайлии 3 снимки,0879900994,БИЛДИНГ БОКС,//buildingbox.imot.bg,https://www.imot.bg/obiavi/prodazhbi/grad-sofiya/mezonet?raioni=21~22~23~57~60~63~72~80~81~85~86~120~132~146~147~6101~,2026-01-19T20:21:19.972330
1 254 000 €2 452 610.82 лв.,Продава МЕЗОНЕТ,"град София, Стрелбище","380 кв.м, ул. Нишава, 8-ми ет. от 8, ТЕЦ, Ще бъде въведен в експлоатация 2025 г., НОВОСТРОЯЩА СЕ ЛУКСОЗНА ЖИЛИЩНА СГРАДА на ул. Нишава в кв.Стрелбище. Много зелен, приятен и добре ур ..., тел.: 0887219224",//www.imot.bg/obiava-1f173045833058452-prodava-mezonet-grad-sofiya-strelbishte-ul-nishava,Повече детайлии 11 снимки,0887219224,ДЖЕЙ И ДЖЕЙ КОРПОРЕЙШЪН ООД,//jjcorporation.imot.bg,https://www.imot.bg/obiavi/prodazhbi/grad-sofiya/mezonet?raioni=21~22~23~57~60~63~72~80~81~85~86~120~132~146~147~6101~,2026-01-19T20:21:19.973135
299 750 €586 260.04 лв.,Продава МЕЗОНЕТ,"град София, Хладилника","120 кв.м, 5-ти ет. от 6, ТЕЦ, Въведен в експлоатация 1997 г., ПЕРФЕКТНА ЛОКАЦИЯ! ПРЕКРАСНА ПАНОРАМНА ГЛЕДКА.ЮЖЕН ПАРК, МОЛ ПАРАДАЙС, метростанция ВИТОША,СПИРКИ на ..., тел.: 0895539823",//www.imot.bg/obiava-1f175932613982615-prodava-mezonet-grad-sofiya-hladilnika,Повече детайлии 17 снимки,0895539823,АВИСТА БАЛКАН,//avista_balkan.imot.bg,https://www.imot.bg/obiavi/prodazhbi/grad-sofiya/mezonet?raioni=21~22~23~57~60~63~72~80~81~85~86~120~132~146~147~6101~,2026-01-19T20:21:19.973943
400 000 €782 332.00 лв.,Продава МЕЗОНЕТ,"град София, Хладилника","156 кв.м, 1-ви ет. от 4, Газ, Лок.отопл., Многостаен мезонет в малка тухлена сграда от 2006г.  Имотът има следното разпределение:  1 ниво: дне ..., тел.: 0898414272",//www.imot.bg/obiava-1f173096879052499-prodava-mezonet-grad-sofiya-hladilnika,Повече детайли,0898414272,ЕКОЛИТ ИМОТИ,//ekolit.imot.bg,https://www.imot.bg/obiavi/prodazhbi/grad-sofiya/mezonet?raioni=21~22~23~57~60~63~72~80~81~85~86~120~132~146~147~6101~,2026-01-19T20:21:19.974735
480 000 €938 798.40 лв.,Продава МЕЗОНЕТ,"град София, Хладилника","185 кв.м, 6-ти ет. от 7, ТЕЦ, Въведен в експлоатация, До два парка и метростанция. Уникални гледки към парка и Витоша. Огромни стаи. Гараж. Представяме Ви ..., тел.: 0876550105",//www.imot.bg/obiava-1f176416274275221-prodava-mezonet-grad-sofiya-hladilnika,Повече детайлии 16 снимки,0876550105,АНТРЕ,//antre.imot.bg,https://www.imot.bg/obiavi/prodazhbi/grad-sofiya/mezonet?raioni=21~22~23~57~60~63~72~80~81~85~86~120~132~146~147~6101~,2026-01-19T20:21:19.975547
600 000 €1 173 498.00 лв.,Продава МЕЗОНЕТ,"град София, Хладилника","210 кв.м, бул. Черни връх, 6-ти ет. от 7, Въведен в експлоатация, АКТ 16!!! Агенция Авизо продава апартамент в имиджова жилищна сграда на ТОП локация, намираща се на  ..., тел.: 0886 22 57 55",//www.imot.bg/obiava-1f176156239638394-prodava-mezonet-grad-sofiya-hladilnika-bul-cherni-vrah,Повече детайлии 10 снимки,0886 22 57 55,АВИЗО ПРОПЪРТИС,//avizo.imot.bg,https://www.imot.bg/obiavi/prodazhbi/grad-sofiya/mezonet?raioni=21~22~23~57~60~63~72~80~81~85~86~120~132~146~147~6101~,2026-01-19T20:21:19.976361
,Яница Петкова пред ФАКТИ: Радев търсеше момента – протестите му го дадоха,,преди час  и 55 минути,https://fakti.bg/mnenia/1028540-anica-petkova-pred-fakti-radev-tarseshe-momenta-protestite-mu-go-dadoha,,,,,https://www.imot.bg/obiavi/prodazhbi/grad-sofiya/mezonet?raioni=21~22~23~57~60~63~72~80~81~85~86~120~132~146~147~6101~,2026-01-19T20:21:19.976886
