price_text,title,location,description,details_url,photos_text,contact_info,agency_name,agency_url,search_url,scraped_at
280 000 €547 632.40 лв.,Продава 2-СТАЕН,"град София, Оборище","80 кв.м, ул. Оборище, 4-ти ет. от 5, ТЕЦ, Въведен в експлоатация, НЕПРЕХОДЕН и ФУНКЦИОНАЛЕН ГОЛЯМ ДВУСТАЕН АПАРТАМЕНТ /възможност за ПРЕУСТРОЙСТВО в ТРИСТАЕН! в ЦЕНТЪ ..., тел.: 02/9802903 АЛДЕС",//www.imot.bg/obiava-1b173072097019904-prodava-dvustaen-apartament-grad-sofiya-oborishte-ul-oborishte,Повече детайлии 11 снимки,02/9802903 АЛДЕС,АЛДЕС ИМОТИ,//aldes.imot.bg,https://www.imot.bg/obiavi/prodazhbi/grad-sofiya/dianabad/dvustaen?raioni=21~22~23~57~60~63~72~80~81~85~86~120~132~146~147~6101~,2026-01-19T15:58:07.496154
309 500 €605 329.39 лв.,Продава 2-СТАЕН,"град София, Оборище","70 кв.м, 5-ти ет. от 6, ТЕЦ, Ще бъде въведен в експлоатация 2027 г., ✨ Предлагаме луксозен двустаен апартамент с пълно южно изложение и директна гледка към парк   ..., тел.: 0882266226",//www.imot.bg/obiava-1b176353855154281-prodava-dvustaen-apartament-grad-sofiya-oborishte,Повече детайлии 5 снимки,0882266226,АЙВИ ХОУМС ЕООД,//ivyhomes.imot.bg,https://www.imot.bg/obiavi/prodazhbi/grad-sofiya/dianabad/dvustaen?raioni=21~22~23~57~60~63~72~80~81~85~86~120~132~146~147~6101~,2026-01-19T15:58:07.497088
158 340 €309 686.12 лв.,Продава 2-СТАЕН,"град София, Подуяне","68 кв.м, бул. Ботевградско шосе, 3-ти ет. от 7, Ще бъде въведен в експлоатация 2026 г., Компания Юнивърсъл с дългогодишен опит на имотния пазар представя просторен, тристаен апартамент в м ..., тел.: 0893614202",//www.imot.bg/obiava-1b172908392733244-prodava-dvustaen-apartament-grad-sofiya-poduyane-bul-botevgradsko-shose,Повече детайлии 3 снимки,0893614202,ЮНИВЪРСЪЛ,//universalbg.imot.bg,https://www.imot.bg/obiavi/prodazhbi/grad-sofiya/dianabad/dvustaen?raioni=21~22~23~57~60~63~72~80~81~85~86~120~132~146~147~6101~,2026-01-19T15:58:07.497956
159 000 €310 976.97 лв.,Продава 2-СТАЕН,"град София, Подуяне","64 кв.м, 2-ри ет. от 9, Ще бъде въведен в експлоатация 2026 г., град София, Център, 63.67 кв.м, 2-ти ет. от 9, Тухла 2026 г., www.almainvest.bg град София, ул Васил ..., тел.: 0887597532",//www.imot.bg/obiava-1b169383197103226-prodava-dvustaen-apartament-grad-sofiya-poduyane,Повече детайлии 7 снимки,0887597532,АЛМА ИНВЕСТ ГРУП ООД,//almainvest.imot.bg,https://www.imot.bg/obiavi/prodazhbi/grad-sofiya/dianabad/dvustaen?raioni=21~22~23~57~60~63~72~80~81~85~86~120~132~146~147~6101~,2026-01-19T15:58:07.498878
185 000 €361 828.55 лв.,Продава 2-СТАЕН,"град София, Подуяне","77 кв.м, 9-ти ет. от 9, Ще бъде въведен в експлоатация 2026 г., www.almainvest.bg град София, ул  Васил Петлешков    8.  Апартамент  35/вход А/ ДИРЕКТНО ОТ ИНВЕСТИТ ..., тел.: 0887597532",//www.imot.bg/obiava-1b175992449086803-prodava-dvustaen-apartament-grad-sofiya-poduyane,Повече детайлии 7 снимки,0887597532,АЛМА ИНВЕСТ ГРУП ООД,//almainvest.imot.bg,https://www.imot.bg/obiavi/prodazhbi/grad-sofiya/dianabad/dvustaen?raioni=21~22~23~57~60~63~72~80~81~85~86~120~132~146~147~6101~,2026-01-19T15:58:07.499809
185 000 €361 828.55 лв.,Продава 2-СТАЕН,"град София, Подуяне","76 кв.м, 9-ти ет. от 9, Ще бъде въведен в експлоатация 2026 г., www.almainvest.bg град София, ул  Васил Петлешков    8.  Апартамент  34/вход А/ ДИРЕКТНО ОТ ИНВЕСТИТ ..., тел.: 0887597532",//www.imot.bg/obiava-1b175992390763380-prodava-dvustaen-apartament-grad-sofiya-poduyane,Повече детайлии 6 снимки,0887597532,АЛМА ИНВЕСТ ГРУП ООД,//almainvest.imot.bg,https://www.imot.bg/obiavi/prodazhbi/grad-sofiya/dianabad/dvustaen?raioni=21~22~23~57~60~63~72~80~81~85~86~120~132~146~147~6101~,2026-01-19T15:58:07.500735
189 000 €369 651.87 лв.,Продава 2-СТАЕН,"град София, Подуяне","76 кв.м, 7-ми ет. от 9, Ще бъде въведен в експлоатация 2026 г., www.almainvest.bg град София, ул  Васил Петлешков    8.  Апартамент  25/вход Б/ ДИРЕКТНО ОТ ИНВЕСТИТ ..., тел.: 0887597532",//www.imot.bg/obiava-1b172613911026409-prodava-dvustaen-apartament-grad-sofiya-poduyane,Повече детайлии 6 снимки,0887597532,АЛМА ИНВЕСТ ГРУП ООД,//almainvest.imot.bg,https://www.imot.bg/obiavi/prodazhbi/grad-sofiya/dianabad/dvustaen?raioni=21~22~23~57~60~63~72~80~81~85~86~120~132~146~147~6101~,2026-01-19T15:58:07.501669
189 000 €369 651.87 лв.,Продава 2-СТАЕН,"град София, Редута","65 кв.м, ул. Атанас Узунов, 7-ми ет. от 9, Въведен в експлоатация 1980 - 1989 г., Продава се апартамент с потенциал за преустройство на тристаен в кв.  Редута    отличен избор за дом ..., тел.: 0887111307",//www.imot.bg/obiava-1b176484534888676-prodava-dvustaen-apartament-grad-sofiya-reduta-ul-atanas-uzunov,Повече детайлии 16 снимки,0887111307,ДОМ КОНСУЛТ,//domconsult.imot.bg,https://www.imot.bg/obiavi/prodazhbi/grad-sofiya/dianabad/dvustaen?raioni=21~22~23~57~60~63~72~80~81~85~86~120~132~146~147~6101~,2026-01-19T15:58:07.502597
228 900 €447 689.49 лв.,Продава 2-СТАЕН,"град София, Редута","65 кв.м, 7-ми ет. от 7, ТЕЦ, Въведен в експлоатация 2001 г., Продава се от собственик без комисионна. Двустаен апартамент след основен ремонт на топ място.Апарта ..., тел.: 0899928637",//www.imot.bg/obiava-1b176426177814212-prodava-dvustaen-apartament-grad-sofiya-reduta,Повече детайлии 17 снимки,0899928637,,,https://www.imot.bg/obiavi/prodazhbi/grad-sofiya/dianabad/dvustaen?raioni=21~22~23~57~60~63~72~80~81~85~86~120~132~146~147~6101~,2026-01-19T15:58:07.503584
229 000 €447 885.07 лв.,Продава 2-СТАЕН,"град София, Редута","76 кв.м, ул. Кутловица, 3-ти ет. от 8, Въведен в експлоатация 1997 г., Arco real estate представя ЕКСКЛУЗИВНО маломерен 3-стаен:  Жилище, в което уютът среща градската ене ..., тел.: 0896667314",//www.imot.bg/obiava-1b176881654307939-prodava-dvustaen-apartament-grad-sofiya-reduta-ul-kutlovitsa,Повече детайлии 17 снимки,0896667314,АРКО РИЪЛ ЕСТЕЙТ,//arcoimoti.imot.bg,https://www.imot.bg/obiavi/prodazhbi/grad-sofiya/dianabad/dvustaen?raioni=21~22~23~57~60~63~72~80~81~85~86~120~132~146~147~6101~,2026-01-19T15:58:07.504528
237 500 €464 509.63 лв.,Продава 2-СТАЕН,"град София, Редута","79 кв.м, 5-ти ет. от 6, 2017 г., Компания за недвижими имоти  First Estates  предлага двустаен имот с просторни помещения, разположен ..., тел.: 070015151",//www.imot.bg/obiava-1b175990110099963-prodava-dvustaen-apartament-grad-sofiya-reduta,Повече детайлии 10 снимки,070015151,ФЪРСТ ЕСТЕЙТС,//first_estates.imot.bg,https://www.imot.bg/obiavi/prodazhbi/grad-sofiya/dianabad/dvustaen?raioni=21~22~23~57~60~63~72~80~81~85~86~120~132~146~147~6101~,2026-01-19T15:58:07.505459
299 900 €586 553.42 лв.,Продава 2-СТАЕН,"град София, Редута","87 кв.м, 2-ри ет. от 5, ТЕЦ, Въведен в експлоатация, LUXIMMO FINEST ESTATES: www.luximmo.bg Представяме Ви изключителен, просторен двустаен апартамент съ ..., тел.: 0988170844",//www.imot.bg/obiava-1b174240001884658-prodava-dvustaen-apartament-grad-sofiya-reduta,Повече детайлии 12 снимки,0988170844,ЛУКСИММО,//luximmo.imot.bg,https://www.imot.bg/obiavi/prodazhbi/grad-sofiya/dianabad/dvustaen?raioni=21~22~23~57~60~63~72~80~81~85~86~120~132~146~147~6101~,2026-01-19T15:58:07.506392
192 616 €376 724.15 лв.,Продава 2-СТАЕН,"град София, Стрелбище","72 кв.м, 7-ми ет. от 9, 443059 БЕЗ КОМИСИОНА! ЦЕНИ НА ИНВЕСТИТОР!  Продаваме 3-стаен апартамент в нова сграда с предпочитана ..., тел.: 0883941389",//www.imot.bg/obiava-1b173798428790038-prodava-dvustaen-apartament-grad-sofiya-strelbishte,Повече детайлии 2 снимки,0883941389,МИРЕЛА - СОФИЯ,//mirela.imot.bg,https://www.imot.bg/obiavi/prodazhbi/grad-sofiya/dianabad/dvustaen?raioni=21~22~23~57~60~63~72~80~81~85~86~120~132~146~147~6101~,2026-01-19T15:58:07.507210
259 000 €506 559.97 лв.,Продава 2-СТАЕН,"град София, Стрелбище","77 кв.м, 3-ти ет. от 7, ТЕЦ, Ще бъде въведен в експлоатация 2026 г., Новопостроена бутикова жилищна сграда в жк. Стрелбище,с лусозни общи части и озеленяване ,състояща с ..., тел.: 0888591005",//www.imot.bg/obiava-1b175994417564350-prodava-dvustaen-apartament-grad-sofiya-strelbishte,Повече детайлии 9 снимки,0888591005,,,https://www.imot.bg/obiavi/prodazhbi/grad-sofiya/dianabad/dvustaen?raioni=21~22~23~57~60~63~72~80~81~85~86~120~132~146~147~6101~,2026-01-19T15:58:07.508174
280 000 €547 632.40 лв.,Продава 2-СТАЕН,"град София, Стрелбище","72 кв.м, 3-ти ет. от 8, ТЕЦ, Ще бъде въведен в експлоатация 2025 г., ДАГЕР ИНЖЕНЕРИНГ ЕООД Ви представя двустаен апартамент в новострояща се луксозна жилищна сграда на у ..., тел.: 0887756063",//www.imot.bg/obiava-1b168802893469524-prodava-dvustaen-apartament-grad-sofiya-strelbishte,Повече детайлии 8 снимки,0887756063,ДАГЕР ИНЖЕНЕРИНГ ЕООД,//dager.imot.bg,https://www.imot.bg/obiavi/prodazhbi/grad-sofiya/dianabad/dvustaen?raioni=21~22~23~57~60~63~72~80~81~85~86~120~132~146~147~6101~,2026-01-19T15:58:07.509091
200 900 €392 926.25 лв.,Продава 2-СТАЕН,"град София, Хиподрума","59 кв.м, бул. България, 6-ти ет. от 11, ТЕЦ, Въведен в експлоатация 1980 - 1989 г., Двустаен апартамент в добро състояние, на кръстовището на бул. Гоце Делчев и бул. България. Жилището ..., тел.: 0895539992",//www.imot.bg/obiava-1b176855934502591-prodava-dvustaen-apartament-grad-sofiya-hipodruma-bul-balgariya,Повече детайлии 12 снимки,0895539992,РИЪЛНЕТ ОФИС КЛАСИК,//realnet_classic.imot.bg,https://www.imot.bg/obiavi/prodazhbi/grad-sofiya/dianabad/dvustaen?raioni=21~22~23~57~60~63~72~80~81~85~86~120~132~146~147~6101~,2026-01-19T15:58:07.510017
294 400 €575 796.35 лв.,Продава 2-СТАЕН,"град София, Хладилника","92 кв.м, Ще бъде въведен в експлоатация 2026 г., Предлагаме Ви този прекрасен двустаен апартамент в новострояща се сграда със смесено предназначение, ..., тел.: 0883505050",//www.imot.bg/obiava-1b176311623165223-prodava-dvustaen-apartament-grad-sofiya-hladilnika,Повече детайлии 6 снимки,0883505050,ЕМ БИ ЕЛ ЕООД,//mbl.imot.bg,https://www.imot.bg/obiavi/prodazhbi/grad-sofiya/dianabad/dvustaen?raioni=21~22~23~57~60~63~72~80~81~85~86~120~132~146~147~6101~,2026-01-19T15:58:07.510950
340 000 €664 982.20 лв.,Продава 2-СТАЕН,"град София, Хладилника","85 кв.м, 4-ти ет. от 7, Въведен в експлоатация 2022 г., С удоволствие Ви представяме този луксозно обзаведен, непреходен двустаен апартамент с отлична локац ..., тел.: 0885933425",//www.imot.bg/obiava-1b176651499614347-prodava-dvustaen-apartament-grad-sofiya-hladilnika,Повече детайлии 17 снимки,0885933425,РЕМАКС СИТИ,//remaxcity.imot.bg,https://www.imot.bg/obiavi/prodazhbi/grad-sofiya/dianabad/dvustaen?raioni=21~22~23~57~60~63~72~80~81~85~86~120~132~146~147~6101~,2026-01-19T15:58:07.511895
261 479 €511 408.47 лв.,Продава 2-СТАЕН,"град София, Яворов","70 кв.м, 2-ри ет. от 5, ТЕЦ, Ще бъде въведен в експлоатация 2026 г., 🔑 ЕКСКЛУЗИВНО ПРЕДЛОЖЕНИЕ ОТ KMV PROPERTY MANAGEMENT Практичен имот с една спалня в бутикова ..., тел.: 0888 268 116",//www.imot.bg/obiava-1b175282978250624-prodava-dvustaen-apartament-grad-sofiya-yavorov,Повече детайлии 5 снимки,0888 268 116,КМВ ПРОПЪРТИ МЕНИДЖМЪНТ ЕООД,//kmv.imot.bg,https://www.imot.bg/obiavi/prodazhbi/grad-sofiya/dianabad/dvustaen?raioni=21~22~23~57~60~63~72~80~81~85~86~120~132~146~147~6101~,2026-01-19T15:58:07.512842
429 000 €839 051.07 лв.,Продава 2-СТАЕН,"град София, Яворов","78 кв.м, 2-ри ет. от 6, ТЕЦ, Ще бъде въведен в експлоатация 2026 г., Без комисионна от купувача!  🏙️ Луксозна и стилна новострояща се сграда в най-предпоч ..., тел.: 0886206332",//www.imot.bg/obiava-1b176035383630507-prodava-dvustaen-apartament-grad-sofiya-yavorov,Повече детайлии 3 снимки,0886206332,НОВИКА ПЛЮС ЕООД,//novikaplus.imot.bg,https://www.imot.bg/obiavi/prodazhbi/grad-sofiya/dianabad/dvustaen?raioni=21~22~23~57~60~63~72~80~81~85~86~120~132~146~147~6101~,2026-01-19T15:58:07.513726
226 000 €442 017.58 лв.,Продава 2-СТАЕН,"град София, Белите брези","70 кв.м, ул. Кюстендил, 2-ри ет. от 6, Лок.отопл., Въведен в експлоатация 1999 г., Агенция Хайни Ви представя много просторен, светъл и слънчев апртамент, в монолитна сграда от 1999г. ..., тел.: 0889233366",//www.imot.bg/obiava-1b176345185077215-prodava-dvustaen-apartament-grad-sofiya-belite-brezi-ul-kyustendil,Повече детайлии 17 снимки,0889233366,ХАЙНИ,//haini_anelia.imot.bg,https://www.imot.bg/obiavi/prodazhbi/grad-sofiya/dianabad/dvustaen?raioni=21~22~23~57~60~63~72~80~81~85~86~120~132~146~147~6101~,2026-01-19T15:58:07.514661
185 000 €361 828.55 лв.,Продава 2-СТАЕН,"град София, Дианабад","50 кв.м, 6-ти ет. от 8, ТЕЦ, Въведен в експлоатация, 👌 Днес Ви предлагаме кокетен апартамент, истинско бижу, намиращ се само на няколко минути пе ..., тел.: 0885111311",//www.imot.bg/obiava-1b176389077223717-prodava-dvustaen-apartament-grad-sofiya-dianabad,Повече детайлии 17 снимки,0885111311,ФЕЪР ДИЙЛ,//fairdeal.imot.bg,https://www.imot.bg/obiavi/prodazhbi/grad-sofiya/dianabad/dvustaen?raioni=21~22~23~57~60~63~72~80~81~85~86~120~132~146~147~6101~,2026-01-19T15:58:07.515583
189 900 €371 412.12 лв.,Продава 2-СТАЕН,"град София, Дианабад","75 кв.м, ул. Марко Темнялов, 7-ми ет. от 8, ТЕЦ, Въведен в експлоатация 1970 - 1979 г., Предлагаме ви удобен, панорамен двустаен апартамент плюс кухня в един от най-зелените и предпочитани ..., тел.: 0882470125",//www.imot.bg/obiava-1b176795432430637-prodava-dvustaen-apartament-grad-sofiya-dianabad-ul-marko-temnyalov,Повече детайлии 11 снимки,0882470125,РЕАЛ ЕСТЕЙТ СЪРВИС,//realestatesvs.imot.bg,https://www.imot.bg/obiavi/prodazhbi/grad-sofiya/dianabad/dvustaen?raioni=21~22~23~57~60~63~72~80~81~85~86~120~132~146~147~6101~,2026-01-19T15:58:07.516514
,Яница Петкова: Радев влиза в изборите въпреки конституционните пречки,,преди 39 минути,https://fakti.bg/bulgaria/1028483-anica-petkova-radev-vliza-v-izborite-vapreki-konstitucionnite-prechki,,,,,https://www.imot.bg/obiavi/prodazhbi/grad-sofiya/dianabad/dvustaen?raioni=21~22~23~57~60~63~72~80~81~85~86~120~132~146~147~6101~,2026-01-19T15:58:07.516998
